table_a,table_b,key_label,tier,distinct_a,distinct_b,overlap_count,coverage_a_pct,coverage_b_pct,already_in_spine_connect_edges
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.FED_FDIC_BANK_DATA,DOCKET,STRONG,6648335,11818,11218,0.17,94.92,True
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.FED_FDIC_SOD_BRANCH_DEPOSITS,DOCKET,STRONG,6648335,10798,8157,0.12,75.54,True
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,DOCKET,STRONG,6648335,1580,1470,0.02,93.04,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,DOCKET,STRONG,6648335,1504,1396,0.02,92.82,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,DOCKET,STRONG,6648335,736,711,0.01,96.6,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,DOCKET,STRONG,6648335,977,890,0.01,91.1,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,DOCKET,STRONG,6648335,65,64,0.0,98.46,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,DOCKET,STRONG,6648335,1580,1470,0.02,93.04,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,DOCKET,STRONG,6648335,1452,1346,0.02,92.7,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,DOCKET,STRONG,6648335,289,267,0.0,92.39,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,DOCKET,STRONG,6648335,742,715,0.01,96.36,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.FED_FDIC_BANK_DATA,DOCKET,STRONG,9765364,11818,11786,0.12,99.73,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.FED_FDIC_SOD_BRANCH_DEPOSITS,DOCKET,STRONG,9765364,10798,10772,0.11,99.76,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,DOCKET,STRONG,9765364,1580,1578,0.02,99.87,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,DOCKET,STRONG,9765364,1504,1501,0.02,99.8,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,DOCKET,STRONG,9765364,736,734,0.01,99.73,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,DOCKET,STRONG,9765364,977,975,0.01,99.8,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,DOCKET,STRONG,9765364,65,64,0.0,98.46,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,DOCKET,STRONG,9765364,1580,1578,0.02,99.87,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,DOCKET,STRONG,9765364,1452,1449,0.01,99.79,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,DOCKET,STRONG,9765364,289,287,0.0,99.31,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,DOCKET,STRONG,9765364,742,740,0.01,99.73,False
LIBRARY_RAW.LANDING.FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.FED_FDIC_SOD_BRANCH_DEPOSITS,DOCKET,STRONG,11818,10798,7905,66.89,73.21,True
LIBRARY_RAW.LANDING.FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,DOCKET,STRONG,11818,1580,1196,10.12,75.7,False
LIBRARY_RAW.LANDING.FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,DOCKET,STRONG,11818,1504,1154,9.76,76.73,False
LIBRARY_RAW.LANDING.FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,DOCKET,STRONG,11818,736,618,5.23,83.97,False
LIBRARY_RAW.LANDING.FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,DOCKET,STRONG,11818,977,743,6.29,76.05,False
LIBRARY_RAW.LANDING.FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,DOCKET,STRONG,11818,65,58,0.49,89.23,False
LIBRARY_RAW.LANDING.FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,DOCKET,STRONG,11818,1580,1196,10.12,75.7,False
LIBRARY_RAW.LANDING.FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,DOCKET,STRONG,11818,1452,1110,9.39,76.45,False
LIBRARY_RAW.LANDING.FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,DOCKET,STRONG,11818,289,214,1.81,74.05,False
LIBRARY_RAW.LANDING.FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,DOCKET,STRONG,11818,742,623,5.27,83.96,False
LIBRARY_RAW.LANDING.FED_FDIC_SOD_BRANCH_DEPOSITS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,DOCKET,STRONG,10798,1580,771,7.14,48.8,False
LIBRARY_RAW.LANDING.FED_FDIC_SOD_BRANCH_DEPOSITS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,DOCKET,STRONG,10798,1504,762,7.06,50.66,False
LIBRARY_RAW.LANDING.FED_FDIC_SOD_BRANCH_DEPOSITS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,DOCKET,STRONG,10798,736,463,4.29,62.91,False
LIBRARY_RAW.LANDING.FED_FDIC_SOD_BRANCH_DEPOSITS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,DOCKET,STRONG,10798,977,452,4.19,46.26,False
LIBRARY_RAW.LANDING.FED_FDIC_SOD_BRANCH_DEPOSITS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,DOCKET,STRONG,10798,65,45,0.42,69.23,False
LIBRARY_RAW.LANDING.FED_FDIC_SOD_BRANCH_DEPOSITS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,DOCKET,STRONG,10798,1580,771,7.14,48.8,False
LIBRARY_RAW.LANDING.FED_FDIC_SOD_BRANCH_DEPOSITS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,DOCKET,STRONG,10798,1452,731,6.77,50.34,False
LIBRARY_RAW.LANDING.FED_FDIC_SOD_BRANCH_DEPOSITS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,DOCKET,STRONG,10798,289,132,1.22,45.67,False
LIBRARY_RAW.LANDING.FED_FDIC_SOD_BRANCH_DEPOSITS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,DOCKET,STRONG,10798,742,466,4.32,62.8,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,DOCKET,STRONG,1580,1504,1435,90.82,95.41,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,DOCKET,STRONG,1580,736,125,7.91,16.98,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,DOCKET,STRONG,1580,977,948,60.0,97.03,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,DOCKET,STRONG,1580,65,7,0.44,10.77,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,DOCKET,STRONG,1580,1580,1580,100.0,100.0,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,DOCKET,STRONG,1580,1452,1400,88.61,96.42,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,DOCKET,STRONG,1580,289,253,16.01,87.54,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,DOCKET,STRONG,1580,742,127,8.04,17.12,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,DOCKET,STRONG,1504,736,122,8.11,16.58,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,DOCKET,STRONG,1504,977,879,58.44,89.97,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,DOCKET,STRONG,1504,65,8,0.53,12.31,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,DOCKET,STRONG,1504,1580,1435,95.41,90.82,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,DOCKET,STRONG,1504,1452,1451,96.48,99.93,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,DOCKET,STRONG,1504,289,112,7.45,38.75,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,DOCKET,STRONG,1504,742,123,8.18,16.58,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,DOCKET,STRONG,736,977,86,11.68,8.8,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,DOCKET,STRONG,736,65,26,3.53,40.0,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,DOCKET,STRONG,736,1580,125,16.98,7.91,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,DOCKET,STRONG,736,1452,116,15.76,7.99,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,DOCKET,STRONG,736,289,21,2.85,7.27,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,DOCKET,STRONG,736,742,724,98.37,97.57,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,DOCKET,STRONG,977,65,7,0.72,10.77,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,DOCKET,STRONG,977,1580,948,97.03,60.0,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,DOCKET,STRONG,977,1452,871,89.15,59.99,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,DOCKET,STRONG,977,289,142,14.53,49.13,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,DOCKET,STRONG,977,742,88,9.01,11.86,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,DOCKET,STRONG,65,1580,7,10.77,0.44,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,DOCKET,STRONG,65,1452,8,12.31,0.55,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,DOCKET,STRONG,65,289,2,3.08,0.69,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,DOCKET,STRONG,65,742,26,40.0,3.5,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,DOCKET,STRONG,1580,1452,1400,88.61,96.42,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,DOCKET,STRONG,1580,289,253,16.01,87.54,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,DOCKET,STRONG,1580,742,127,8.04,17.12,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,DOCKET,STRONG,1452,289,80,5.51,27.68,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,DOCKET,STRONG,1452,742,117,8.06,15.77,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EAB8D87A4D,DOCKET,STRONG,289,742,21,7.27,2.83,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_0697237A35,DOCKET,STRONG,9765364,832,830,0.01,99.76,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_6E966EDC1B,DOCKET,STRONG,9765364,53,51,0.0,96.23,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B77E902275,DOCKET,STRONG,9765364,868,864,0.01,99.54,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_0697237A35,DOCKET,STRONG,20369250,832,830,0.0,99.76,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_6E966EDC1B,DOCKET,STRONG,20369250,53,51,0.0,96.23,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B77E902275,DOCKET,STRONG,20369250,868,866,0.0,99.77,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_0697237A35,DOCKET,STRONG,9765364,832,830,0.01,99.76,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_6E966EDC1B,DOCKET,STRONG,9765364,53,51,0.0,96.23,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B77E902275,DOCKET,STRONG,9765364,868,864,0.01,99.54,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_0697237A35,DOCKET,STRONG,6648335,832,812,0.01,97.6,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_6E966EDC1B,DOCKET,STRONG,6648335,53,45,0.0,84.91,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B77E902275,DOCKET,STRONG,6648335,868,832,0.01,95.85,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_0697237A35,DOCKET,STRONG,9765364,832,830,0.01,99.76,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_6E966EDC1B,DOCKET,STRONG,9765364,53,51,0.0,96.23,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B77E902275,DOCKET,STRONG,9765364,868,864,0.01,99.54,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_0697237A35,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_6E966EDC1B,DOCKET,STRONG,832,53,8,0.96,15.09,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_0697237A35,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B77E902275,DOCKET,STRONG,832,868,92,11.06,10.6,False
LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_6E966EDC1B,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_B77E902275,DOCKET,STRONG,53,868,8,15.09,0.92,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_BADE778B92,DOCKET,STRONG,11818,720,619,5.24,85.97,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EE2E5DB309,DOCKET,STRONG,11818,733,625,5.29,85.27,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_F5DCF594AF,DOCKET,STRONG,11818,697,582,4.92,83.5,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_BADE778B92,DOCKET,STRONG,9765364,720,716,0.01,99.44,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EE2E5DB309,DOCKET,STRONG,9765364,733,730,0.01,99.59,False
LIBRARY_MARTS.JUSTICE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_F5DCF594AF,DOCKET,STRONG,9765364,697,695,0.01,99.71,False
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_BADE778B92,DOCKET,STRONG,11818,720,619,5.24,85.97,False
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EE2E5DB309,DOCKET,STRONG,11818,733,625,5.29,85.27,False
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FDIC_BANK_DATA,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_F5DCF594AF,DOCKET,STRONG,11818,697,582,4.92,83.5,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_BADE778B92,DOCKET,STRONG,20369250,720,718,0.0,99.72,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EE2E5DB309,DOCKET,STRONG,20369250,733,731,0.0,99.73,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_F5DCF594AF,DOCKET,STRONG,20369250,697,695,0.0,99.71,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_BADE778B92,DOCKET,STRONG,9765364,720,716,0.01,99.44,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EE2E5DB309,DOCKET,STRONG,9765364,733,730,0.01,99.59,False
LIBRARY_MARTS.TIMELINE.JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_F5DCF594AF,DOCKET,STRONG,9765364,697,695,0.01,99.71,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_BADE778B92,DOCKET,STRONG,6648335,720,705,0.01,97.92,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EE2E5DB309,DOCKET,STRONG,6648335,733,713,0.01,97.27,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_DOCKETS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_F5DCF594AF,DOCKET,STRONG,6648335,697,678,0.01,97.27,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_BADE778B92,DOCKET,STRONG,9765364,720,716,0.01,99.44,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_EE2E5DB309,DOCKET,STRONG,9765364,733,730,0.01,99.59,False
LIBRARY_RAW.LANDING.FED_COURTLISTENER_OPINION_CLUSTERS,LIBRARY_RAW.LANDING.PORTAL_ARC_TUCSON_OPEN_DATA_F5DCF594AF,DOCKET,STRONG,9765364,697,695,0.01,99.71,False
