schema,table,column,should_be,table_row_count,n_nonempty,n_double,n_date,n_ts_tz,fixed_width,has_leading_zero,error
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_ADMITS_RATE,number,128507,87923,87923,1335,1335,0,455,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_DISCHARGES,number,128507,84928,84928,24697,24697,0,55,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_DISCHARGES_RATE,number,128507,84726,84726,854,854,0,20,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_BIA,number,128507,78015,78015,76808,76808,0,76927,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_BOP,number,128507,70937,70937,66012,66012,0,66454,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_FED,number,128507,89915,89915,65745,65745,0,58362,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_ICE,number,128507,80807,80807,68009,68009,0,67074,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_MARSHALS,number,128507,78006,78006,61280,61280,0,57467,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_OTHER_FED,number,128507,80991,80991,78606,78606,0,77583,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_OTHER_JAIL,number,128507,86458,86458,59955,59955,0,51771,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_PRISON,number,128507,89082,89082,58582,58582,0,40361,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_POP,number,128507,97940,97940,72495,72495,0,1503,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_POP_RATE,number,128507,96351,96351,1832,1832,0,850,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_POP_15TO64,number,128507,126786,126786,126786,126786,0,0,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_PRETRIAL_CUSTODY,number,128507,93590,93590,46988,46988,0,5607,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_PRETRIAL_CUSTODY_RATE,number,128507,76271,76271,12470,12470,0,2466,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_PRETRIAL_JURIS,number,128507,1269,1269,877,877,0,795,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_PRISON_ADMITS,number,128507,89273,89273,89094,89094,0,3122,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_PRISON_ADMITS_RATE,number,128507,89177,89177,3926,3926,0,3102,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_PRISON_POP,number,128507,90582,90582,90428,90428,0,1790,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_PRISON_POP_RATE,number,128507,90497,90497,2680,2680,0,1774,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_SENTENCED_CUSTODY,number,128507,88197,88197,41638,41638,0,1955,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_SENTENCED_CUSTODY_RATE,number,128507,72743,72743,9902,9902,0,0,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,WHITE_FEMALE_PRISON_ADMITS_RATE,number,128507,31816,31816,3654,3654,0,3389,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,WHITE_FEMALE_PRISON_POP_RATE,number,128507,36085,36085,3050,3050,0,2726,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,WHITE_JAIL_POP_RATE,number,128507,74697,74697,1456,1456,0,666,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,WHITE_MALE_PRISON_ADMITS_RATE,number,128507,32569,32569,1176,1176,0,834,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,WHITE_MALE_PRISON_POP_RATE,number,128507,36908,36908,769,769,0,368,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,WHITE_PRISON_ADMITS_RATE,number,128507,45155,45155,2149,2149,0,1738,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,WHITE_PRISON_POP_RATE,number,128507,48312,48312,1397,1397,0,871,
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,YEAR,date,128507,128507,128507,128507,128507,1,0,
LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,SB_ACTRY_ENRLMT_NUM,number,41802,41779,41779,41779,41779,1,0,
LABOR,LABOR__FED_DOL_OLMS,ASSETS_PLEDGED,number,617710,274478,0,0,0,1,0,
LABOR,LABOR__FED_DOL_OLMS,CONTINGENT_LIABILITIES,number,617710,274473,0,0,0,1,0,
LABOR,LABOR__FED_DOL_OLMS,HAS_LIQUIDATED_LIABILITIES,number,617710,224278,0,0,0,1,0,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,ANNUAL_AVERAGE_EMPLOYEES,number,394234,394234,394234,394234,394234,0,2121,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,NAICS_YEAR,date,394234,391937,391937,391937,391937,1,0,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_DAFW_CASES,number,394234,394234,394234,394234,394234,0,245430,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_DAFW_DAYS,number,394234,394234,394234,394234,394234,0,245362,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_DJTR_CASES,number,394234,394234,394234,394234,394234,0,280743,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_DJTR_DAYS,number,394234,394234,394234,394234,394234,0,260049,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_HEARING_LOSS,number,394234,394234,394234,394234,394234,0,389993,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_HOURS_WORKED,number,394234,394234,394234,394234,394234,0,2051,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_INJURIES,number,394234,394234,394234,394234,394234,0,164683,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_OTHER_CASES,number,394234,394234,394234,394234,394234,0,254376,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_OTHER_ILLNESSES,number,394234,394234,394234,394234,394234,0,372359,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_POISONINGS,number,394234,394234,394234,394234,394234,0,393611,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_RESPIRATORY_CONDITIONS,number,394234,394234,394234,394234,394234,0,382303,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,TOTAL_SKIN_DISORDERS,number,394234,394234,394234,394234,394234,0,389371,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,ANNUAL_AVERAGE_EMPLOYEES,number,398620,398620,398620,398620,398620,0,1635,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,NAICS_YEAR,date,398620,398620,398620,398620,398620,0,203,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_DAFW_CASES,number,398620,398620,398620,398620,398620,0,254709,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_DAFW_DAYS,number,398620,398620,398620,398620,398620,0,254711,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_DJTR_CASES,number,398620,398620,398620,398620,398620,0,286011,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_DJTR_DAYS,number,398620,398620,398620,398620,398620,0,264921,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_HEARING_LOSS,number,398620,398620,398620,398620,398620,0,394688,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_HOURS_WORKED,number,398620,398620,398620,398619,398619,0,1574,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_INJURIES,number,398620,398620,398620,398620,398620,0,174103,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_OTHER_CASES,number,398620,398620,398620,398620,398620,0,263884,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_OTHER_ILLNESSES,number,398620,398620,398620,398620,398620,0,377902,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_POISONINGS,number,398620,398620,398620,398620,398620,0,398001,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_RESPIRATORY_CONDITIONS,number,398620,398620,398620,398620,398620,0,391365,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,TOTAL_SKIN_DISORDERS,number,398620,398620,398620,398620,398620,0,393705,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,ANNUAL_AVERAGE_EMPLOYEES,number,383283,383280,383280,383280,383280,0,4468,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,NAICS_YEAR,date,383283,383280,383280,383280,383280,0,167,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_DAFW_CASES,number,383283,383280,383280,383280,383280,0,250246,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_DAFW_DAYS,number,383283,383280,383280,383280,383280,0,250276,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_DJTR_CASES,number,383283,383280,383280,383280,383280,0,279412,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_DJTR_DAYS,number,383283,383280,383280,383280,383280,0,259196,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_HEARING_LOSS,number,383283,383280,383277,383277,383277,0,379675,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_HOURS_WORKED,number,383283,383280,383280,383277,383277,0,1837,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_INJURIES,number,383283,383280,383280,383280,383280,0,173113,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_OTHER_CASES,number,383283,383280,383280,383280,383280,0,257568,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_OTHER_ILLNESSES,number,383283,383280,383280,383280,383280,0,363915,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_POISONINGS,number,383283,383280,383280,383280,383280,0,382735,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_RESPIRATORY_CONDITIONS,number,383283,383277,383277,383277,383277,0,378488,
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,TOTAL_SKIN_DISORDERS,number,383283,383280,383277,383277,383277,0,378917,
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,ANNUAL_AVERAGE_EMPLOYEES,number,890934,890934,890934,890934,890934,0,173,
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,NAICS_YEAR,date,890934,889661,889661,889661,889661,1,0,
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,TOTAL_HOURS_WORKED,number,890934,890934,890934,890934,890934,0,314,
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,ANNUAL_AVERAGE_EMPLOYEES,number,688649,688649,688649,688649,688649,0,349,
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,NAICS_YEAR,date,688649,688649,688649,688649,688649,1,0,
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,TOTAL_HOURS_WORKED,number,688649,688649,688649,688649,688649,0,563,
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,ANNUAL_AVERAGE_EMPLOYEES,number,330447,330447,330447,330447,330447,0,284,
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,NAICS_YEAR,date,330447,330447,330447,330447,330447,1,0,
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,TOTAL_HOURS_WORKED,number,330447,330447,330447,330447,330447,0,463,
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,DATE_ENTRY_CREATED,date,882,882,0,882,882,1,0,
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,DATE_ENTRY_UPDATED,date,882,0,0,0,0,0,0,
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,DATE_FILED,date,882,4,1,3,3,0,0,
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,DATE_OF_FINAL_COURT_APPROVAL,date,882,1,0,0,0,1,0,
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,FILED_COMPLAINT,date,882,4,0,0,0,0,0,
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,OTHER_SETTLEMENT_AMOUNT,number,882,24,0,0,0,0,0,
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,PRESIDENTIALADMINISTRATION,number,882,832,0,0,0,0,0,
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,TOTALSETTLEMENTAMOUNT,number,882,809,0,0,0,0,0,
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,TOTAL_FEDERAL_SHARE,number,882,22,0,0,0,0,0,
LEGAL_ENFORCEMENT,LEGAL_ENFORCEMENT__FED_NAAG_MULTISTATE_SETTLEMENTS,YEAR,date,882,832,832,832,832,1,0,
OPEN_DATA,OPEN_DATA__INTL_CA_OPEN_CANADA,DATE_PUBLISHED,date,500,500,0,500,500,1,0,
OPEN_DATA,OPEN_DATA__INTL_GE_DATAGOV,POLICY_AREA,number,1,1,0,0,0,1,0,
OPEN_DATA,OPEN_DATA__INTL_GR_DATAGOV,DATE_CREATED,date,4988,4988,0,4988,4988,1,0,
OPEN_DATA,OPEN_DATA__XC_WAYBACK_DOJ_EPSTEIN,CAPTURE_TIMESTAMP_RAW,date,1537352,1537352,1537352,1537352,1537352,1,0,
POLITICS,POLITICS__BILLS,LATEST_ACTION_DATE,date,36465,36460,0,36460,36460,1,0,
POLITICS,POLITICS__CA_LOBBY_COVER,REPORT_NUM,number,524828,524164,524164,524164,524164,0,523723,
POLITICS,POLITICS__FEC_CANDIDATE_SUMMARY,COVERAGE_END_DATE,date,7933,7933,0,7933,7933,1,5133,
POLITICS,POLITICS__FED_FCC_LICENSING,ELIGIBILITY_RULE_NUM,number,1689338,0,0,0,0,0,0,
POLITICS,POLITICS__FED_FEC_API,CONTRIBUTION_RECEIPT_AMOUNT,number,500,500,500,0,0,0,91,
POLITICS,POLITICS__FED_FEC_API,CONTRIBUTION_RECEIPT_DATE,date,500,500,0,500,500,1,0,
POLITICS,POLITICS__FED_FEC_API,ELECTION_YEAR,date,500,0,0,0,0,0,0,
POLITICS,POLITICS__FED_FEC_API,LOAD_DATE,date,500,500,0,500,500,1,0,
POLITICS,POLITICS__FED_FJC_JUDGES,BIRTH_MONTH,date,4067,2356,2356,2356,2356,0,0,
POLITICS,POLITICS__FED_FJC_JUDGES,BIRTH_YEAR,date,4067,4066,4065,4065,4065,0,0,
POLITICS,POLITICS__FED_FJC_JUDGES,DEATH_MONTH,date,4067,2382,2382,2382,2382,0,0,
POLITICS,POLITICS__FED_FJC_JUDGES,DEATH_YEAR,date,4067,2383,2383,2383,2383,1,0,
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_1,date,4067,2693,0,0,0,0,0,
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_2,date,4067,487,0,0,0,0,0,
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_3,date,4067,102,0,0,0,0,0,
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_4,date,4067,12,0,0,0,0,0,
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_5,date,4067,1,0,0,0,1,0,
POLITICS,POLITICS__FED_FJC_JUDGES,TERMINATION_6,date,4067,1,0,0,0,1,0,
POLITICS,POLITICS__FED_FJC_SERVICE,C_2ND_SERVICE_AS_CHIEF_JUDGE_BEGIN,date,4766,5,5,5,5,1,0,
POLITICS,POLITICS__FED_FJC_SERVICE,SERVICE_AS_CHIEF_JUDGE_BEGIN,date,4766,1264,1264,1264,1264,1,0,
POLITICS,POLITICS__FED_VOTEVIEW_MEMBERS,LAST_MEANS,number,51061,48215,48215,48215,48215,1,391,
POLITICS,POLITICS__FED_VOTEVIEW_MEMBERS,NOMINATE_GEO_MEAN_PROBABILITY,number,51061,49822,49822,0,0,0,49820,
POLITICS,POLITICS__FED_VOTEVIEW_ROLLCALL_META,DATE,date,113512,113512,0,113512,113512,1,0,
POLITICS,POLITICS__FJC_APPOINTMENT,COMMISSION_DATE,date,4766,4731,0,4731,4731,1,0,
POLITICS,POLITICS__FJC_APPOINTMENT,CONFIRMATION_DATE,date,4766,4577,0,4577,4577,1,0,
POLITICS,POLITICS__FJC_APPOINTMENT,NOMINATION_DATE,date,4766,4605,0,4605,4605,1,0,
POLITICS,POLITICS__FJC_APPOINTMENT,TERMINATION_DATE,date,4766,3296,0,3296,3296,1,0,
POLITICS,POLITICS__INTL_ELECTIONS_CANADA_CONTRIBUTIONS,PART_NUMBER_OF_RETURN,number,12646465,12646465,58,58,58,0,0,
POLITICS,POLITICS__IRS527_8872_REPORTS,MONTHLY_RPT_MONTH,date,55579,10110,10110,10110,10110,1,8207,
POLITICS,POLITICS__SENATE_TRADES,AMOUNT_BAND,number,8350,8350,0,0,0,0,0,
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,PAYMENT_METHOD,number,193741,193741,193741,193741,193741,0,3915,
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,PAYMENT_METHOD,number,146112,146112,146112,146112,146112,1,4012,
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,PAYMENT_METHOD,number,197968,197968,197968,197968,197968,1,6309,
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,PAYMENT_METHOD,number,457521,457521,457521,457521,457521,0,9885,
POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,PAYMENT_METHOD,number,259537,259537,259537,259537,259537,0,4080,
POLITICS,POLITICS__TX_LOBBY_AWARDS,ACTIVITYAMOUNTCD,number,1589,1589,0,0,0,0,0,
POLITICS,POLITICS__TX_LOBBY_COVER,APPLICABLE_YEAR,date,283803,283803,283803,283803,283803,1,0,
POLITICS,POLITICS__TX_LOBBY_COVER,TOTAL_EXPEND_AWARD,number,283803,184780,184780,0,0,0,182913,
POLITICS,POLITICS__TX_LOBBY_COVER,TOTAL_EXPEND_ENTERTAINMENT,number,283803,188471,188471,0,0,0,167946,
POLITICS,POLITICS__TX_LOBBY_COVER,TOTAL_EXPEND_EVENT,number,283803,182542,182542,0,0,0,180092,
POLITICS,POLITICS__TX_LOBBY_COVER,TOTAL_EXPEND_FOOD,number,283803,223602,223602,0,0,0,101500,
POLITICS,POLITICS__TX_LOBBY_COVER,TOTAL_EXPEND_GIFT,number,283803,186687,186687,0,0,0,170755,
POLITICS,POLITICS__TX_LOBBY_COVER,TOTAL_EXPEND_MEDIA,number,283803,182732,182732,0,0,0,180256,
POLITICS,POLITICS__TX_LOBBY_COVER,TOTAL_EXPEND_TRANSPORTATION,number,283803,182855,182855,0,0,0,179431,
POLITICS,POLITICS__TX_LOBBY_ENTERTAINMENT,ACTIVITYAMOUNTCD,number,2836,2836,0,0,0,1,0,
POLITICS,POLITICS__TX_LOBBY_FOOD_BEVERAGE,ACTIVITYAMOUNTCD,number,14452,14452,0,0,0,0,0,
POLITICS,POLITICS__TX_LOBBY_GIFTS,ACTIVITYAMOUNTCD,number,4084,4084,0,0,0,0,0,
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN1,number,102,102,86,0,0,0,24,
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN10,number,102,102,96,0,0,0,45,
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN11,number,102,102,44,0,0,0,31,
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN12,number,102,102,88,0,0,0,26,
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN13,number,102,102,43,0,0,0,29,
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN2,number,102,102,102,0,0,0,53,
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN3,number,102,102,88,0,0,0,23,
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN4,number,102,102,93,0,0,0,77,
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN5,number,102,102,60,0,0,0,42,
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN6,number,102,102,97,1,1,0,52,
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN7,number,102,102,96,0,0,0,70,
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN8,number,102,102,96,0,0,0,65,
POLITICS,POLITICS__XC_JCS_MEDIANS,CIRCUIT_MEDIAN9,number,102,102,90,0,0,0,32,
POLITICS,POLITICS__XC_JCS_MEDIANS,HOUSE_MEDIAN,number,102,102,102,0,0,0,42,
POLITICS,POLITICS__XC_JCS_MEDIANS,SC_MEDIAN,number,102,102,86,0,0,0,75,
POLITICS,POLITICS__XC_JCS_MEDIANS,SENATE_MEDIAN,number,102,102,102,0,0,0,52,
PROCUREMENT,PROCUREMENT__FED_SAM_EXCLUSIONS,TERMINATION_DATE_RAW,date,167928,167928,0,9172,9172,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,ACTION_DATE,date,49613,49613,0,49613,49613,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,ACTION_DATE_FISCAL_YEAR,date,49613,49613,49613,49613,49613,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,ALASKAN_NATIVE_CORPORATION_OWNED_FIRM,number,49613,49613,0,0,0,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,COMMUNITY_DEVELOPED_CORPORATION_OWNED_FIRM,number,49613,49613,0,0,0,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,COMMUNITY_DEVELOPMENT_CORPORATION,number,49613,49613,0,0,0,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,CONSTRUCTION_WAGE_RATE_REQUIREMENTS,number,49613,49613,0,0,0,0,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,CONTINGENCY_HUMANITARIAN_OR_PEACEKEEPING_OPERATION,number,49613,47697,0,0,0,0,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,CONTRACTING_OFFICERS_DETERMINATION_OF_BUSINESS_SIZE,date,49613,49613,0,0,0,0,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,COST_ACCOUNTING_STANDARDS_CLAUSE,number,49613,39585,0,0,0,0,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,COST_OR_PRICING_DATA,number,49613,18817,0,0,0,0,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,CURRENT_TOTAL_VALUE_OF_AWARD,number,49613,45074,45074,0,0,0,748,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,FEDERAL_ACCOUNTS_FUNDING_THIS_AWARD,number,49613,8361,0,0,0,0,8280,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,FEDERAL_ACTION_OBLIGATION,number,49613,49613,49613,0,0,0,9200,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,HIGHLY_COMPENSATED_OFFICER_1_AMOUNT,number,49613,8337,8337,0,0,0,41,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,HIGHLY_COMPENSATED_OFFICER_2_AMOUNT,number,49613,8167,8167,0,0,0,65,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,HIGHLY_COMPENSATED_OFFICER_3_AMOUNT,number,49613,7196,7196,0,0,0,82,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,HIGHLY_COMPENSATED_OFFICER_4_AMOUNT,number,49613,7105,7105,0,0,0,100,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,HIGHLY_COMPENSATED_OFFICER_5_AMOUNT,number,49613,6925,6925,0,0,0,84,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,INITIAL_REPORT_DATE,date,49613,49613,0,49613,49613,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,LAST_MODIFIED_DATE,date,49613,49613,0,49613,49613,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,LIMITED_LIABILITY_CORPORATION,number,49613,49613,0,0,0,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,NUMBER_OF_ACTIONS,number,49613,45074,45074,45074,45074,0,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,NUMBER_OF_OFFERS_RECEIVED,number,49613,25730,25730,25730,25730,0,2,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,OBLIGATED_AMOUNT_FROM_COVID_19_SUPPLEMENTALS_FOR_OVERALL_AWARD,number,49613,179,179,0,0,0,4,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,OBLIGATED_AMOUNT_FROM_IIJA_SUPPLEMENTAL_FOR_OVERALL_AWARD,number,49613,248,248,0,0,0,2,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,ORDERING_PERIOD_END_DATE,date,49613,4539,0,4539,4539,1,0,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,OUTLAYED_AMOUNT_FROM_COVID_19_SUPPLEMENTALS_FOR_OVERALL_AWARD,number,49613,166,166,13,13,0,13,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,OUTLAYED_AMOUNT_FROM_IIJA_SUPPLEMENTAL_FOR_OVERALL_AWARD,number,49613,229,229,22,22,0,22,
PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PARTNERSHIP_OR_LIMITED_LIABILITY_PARTNERSHIP,number,49613,49613,0,0,0,1,0,
