schema,table,column,ruling,reason,n_nonempty,pct_double,pct_date
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,CO_APPLICANT_AGE,keep_text,partial_cast,17474,0.729,0.729
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,DEBT_TO_INCOME_RATIO,keep_text,low_cast,11171,0.465,0.465
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,INTEREST_ONLY_PAYMENT,ambiguous_number,both_parse,17474,1.000,1.000
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,TOTAL_UNITS,keep_text,partial_cast,17474,0.986,0.986
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,APPLICANT_AGE,keep_text,low_cast,3031121,0.000,0.000
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,CENSUS_YEAR,cast_double,clean,3080000,1.000,0.909
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,REGISTRATION_METHOD,keep_text,low_cast,2913790,0.000,0.000
HOUSING,HOUSING__FED_FEMA_NFIP_COMMUNITY_STATUS_BOOK,CURRENTLY_EFFECTIVE_MAP_DATE_RAW,keep_text,partial_cast,24950,0.000,0.740
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_0CHLDRN,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_10K_LT15K,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_15K_LT20K,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_1ADULT,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_20K_LT25K,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_25K_LT30K,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_2ADULTS,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_30K_LT40K,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_5K_LT10K,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_AGE25_50,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_AGE51_61,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_AGE62PLUS,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_AGE85PLUS,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_ASIAN_PACIFIC_NONHSP,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_BED1,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_BED2,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_BED3,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_BLACK_HSP,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_BLACK_NONHSP,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_CHLDRN0_5,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_CHLDRN13_17,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_CHLDRN6_12,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_DISABLED_ALL,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_DISABLED_GE62,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_DISABLED_HEAD,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_DISABLED_LT62,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_DISABLED_MBR,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_FEMALE_HEAD,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_FEMALE_HEAD_CHILD,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_FEMALE_HEAD_CHILD0_5,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_GE40K,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_HISPANIC,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_LT24_HEAD,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_LT30_MEDIAN,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_LT50_MEDIAN,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_LT5K,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_LT62_HEAD,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_LT80_MEDIAN,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_MEDIAN,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_MINORITY,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_MOVEIN,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_MULTI,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_NATIVE_AMERICAN_NONHSP,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_NOINCOME,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_OTHER_MAJOR,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_OTH_HSP,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_OVERHOUSED,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_UTILITY_ALLOW,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_WAGE_MAJOR,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_WELFARE_MAJOR,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_WHITE_NOTHSP,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PCT_WHT_HSP,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,PHA_TOTAL_UNITS,ambiguous_number,both_parse,12094,1.000,1.000
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,TPCT_OWNSFD,ambiguous_number,both_parse,35601,1.000,1.000
HOUSING,HOUSING__FED_HUD_MF_SECTION8_CONTRACTS,TRACS_OVERALL_EXPIRE_QUARTER,keep_text,low_cast,24309,0.000,0.000
IMMIGRATION,IMMIGRATION__FED_DHS_OHSS,CALENDAR_YEAR,keep_text,empty,0,,
IMMIGRATION,IMMIGRATION__FED_DHS_OHSS,ENCOUNTERS,keep_text,low_cast,365,0.000,0.000
IMMIGRATION,IMMIGRATION__FED_DHS_OHSS,EVENT_COUNT,keep_text,empty,0,,
IMMIGRATION,IMMIGRATION__FED_DHS_OHSS,FISCAL_YEAR,keep_text,partial_cast,1510,0.577,0.577
IMMIGRATION,IMMIGRATION__FED_DHS_OHSS,REPORT_MONTH,keep_text,empty,0,,
IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,CHANGE_PREVIOUS_EMPLOYMENT,ambiguous_number,both_parse,664616,1.000,1.000
IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,CONTINUED_EMPLOYMENT,ambiguous_number,both_parse,664616,1.000,1.000
IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,NEW_CONCURRENT_EMPLOYMENT,ambiguous_number,both_parse,664615,1.000,1.000
IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,NEW_EMPLOYMENT,ambiguous_number,both_parse,664616,1.000,1.000
IMMIGRATION,IMMIGRATION__FED_ICE_DETAINERS,IMMIGRATION_FRAUD_YES_NO,keep_text,low_cast,29,0.000,0.000
IMMIGRATION,IMMIGRATION__FED_ICE_DETAINERS,MOST_SERIOUS_CONVICTION_CHARGE,keep_text,low_cast,169690,0.000,0.000
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_STINTS,FINAL_CHARGE,keep_text,low_cast,1830971,0.000,0.000
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_STINTS,MSC_CHARGE,keep_text,low_cast,822879,0.000,0.000
INVESTIGATIONS,INVESTIGATIONS__XC_WAYBACK_REPLAY_DOJ_DEEP_PAGES,CAPTURE_TIMESTAMP_RAW,ambiguous_date,both_parse,2542,1.000,1.000
INVESTIGATIONS,INVESTIGATIONS__XC_WAYBACK_REPLAY_DOJ_LISTING,CAPTURE_TIMESTAMP_RAW,ambiguous_date,both_parse,24897,1.000,1.000
JUSTICE,JUSTICE__COUNTY_DOUBLE_BURDEN,OVERDOSE_RATE_BAND,keep_text,low_cast,3029,0.000,0.000
JUSTICE,JUSTICE__FED_COURTLISTENER_CITATIONS,VOLUME,ambiguous_number,both_parse,18123788,1.000,1.000
JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_AGREEMENTS,DATE_RAW,keep_text,partial_cast,9342,0.688,0.738
JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_NON_INVESTMENT_INCOME,DATE_RAW,keep_text,partial_cast,14640,0.834,0.874
JUSTICE,JUSTICE__FED_COURTLISTENER_DISCLOSURE_SPOUSAL_INCOME,DATE_RAW,keep_text,partial_cast,19777,0.874,0.886
JUSTICE,JUSTICE__FED_COURTLISTENER_INVESTMENTS,TRANSACTION_DATE_RAW,keep_text,partial_cast,770977,0.078,0.932
JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGES,FTM_TOTAL_RECEIVED,cast_double,clean,409,1.000,0.518
JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGE_EDUCATIONS,DEGREE_YEAR,ambiguous_date,both_parse,7915,1.000,1.000
JUSTICE,JUSTICE__FED_COURTLISTENER_POSITIONS,TERMINATION_REASON,keep_text,low_cast,10259,0.000,0.000
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,TAPE_YEAR,ambiguous_date,both_parse,988183,1.000,1.000
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,TERMINATION_OR_PROCEDURAL_SUBMISSION,ambiguous_date,both_parse,988183,1.000,1.000
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ASSET_CASE,keep_text,low_cast,6958395,0.000,0.000
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,CHAPTER11_FUTURE_PAYMENTS,keep_text,low_cast,6419,0.000,0.000
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,CLOSING_CALENDAR_YEAR,ambiguous_date,both_parse,2810400,1.000,1.000
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,CLOSING_FISCAL_YEAR,ambiguous_date,both_parse,2810400,1.000,1.000
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,COUNT_MONTHLY_INCOME,cast_double,clean,6523657,1.000,0.000
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DEBTOR1_FINAL_DISPOSITION_CALENDAR_YEAR,ambiguous_date,both_parse,2810395,1.000,1.000
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DEBTOR1_FINAL_DISPOSITION_FISCAL_YEAR,ambiguous_date,both_parse,2810395,1.000,1.000
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DEBTOR2_FINAL_DISPOSITION_CALENDAR_YEAR,ambiguous_date,both_parse,523672,1.000,1.000
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DEBTOR2_FINAL_DISPOSITION_FISCAL_YEAR,ambiguous_date,both_parse,523672,1.000,1.000
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DOCKET_GENERATION,keep_text,id_smell,6965441,0.987,0.987
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ESTIMATED_ASSETS,keep_text,low_cast,6955810,0.002,0.002
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ESTIMATED_LIABILITIES,keep_text,low_cast,6956101,0.002,0.002
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,FILING_CALENDAR_YEAR,ambiguous_date,both_parse,6965441,1.000,1.000
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,FILING_FISCAL_YEAR,ambiguous_date,both_parse,6965441,1.000,1.000
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,JOINT_ADMINISTRATION_LEAD,keep_text,id_smell,58421,0.910,0.910
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ORIGINAL_ASSET_CASE,keep_text,low_cast,6953461,0.000,0.000
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ORIGINAL_ESTIMATED_ASSETS,keep_text,id_smell,6955951,0.002,0.002
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ORIGINAL_ESTIMATED_LIABILITIES,keep_text,id_smell,6955946,0.002,0.002
JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,ARBITRATION,keep_text,partial_cast,10857396,0.967,0.967
JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,FILE_DATE_USE,keep_text,id_smell,10857396,0.000,1.000
JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,FILING_MAGISTRATE,keep_text,empty,0,,
JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,TAPE_YEAR,ambiguous_date,both_parse,10857396,1.000,1.000
JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,TERM_ARBITRATION,keep_text,partial_cast,10857396,0.982,0.982
JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,TERM_DATE_USE,keep_text,id_smell,10395168,0.000,1.000
JUSTICE,JUSTICE__FED_FJC_IDB_CIVIL,TERM_MAGISTRATE,keep_text,empty,0,,
JUSTICE,JUSTICE__FED_FJC_IDB_CRIMINAL,FISCAL_YEAR,ambiguous_date,both_parse,6299908,1.000,1.000
JUSTICE,JUSTICE__FED_FJC_IDB_CRIMINAL,TAPE_YEAR,ambiguous_date,both_parse,6299908,1.000,1.000
JUSTICE,JUSTICE__FED_OFAC_SDN,ENT_NUM,ambiguous_number,both_parse,19115,1.000,1.000
JUSTICE,JUSTICE__INTL_EU_SANCTIONS,EU_REF_NUM,keep_text,low_cast,42347,0.000,0.000
JUSTICE,JUSTICE__INTL_EU_SOCTA_EUROPOL,REPORT_YEAR,ambiguous_date,both_parse,26,1.000,1.000
JUSTICE,JUSTICE__INTL_NTI_CNS_DPRK_MISSILE_TESTS,DATE,cast_date,clean,303,0.000,1.000
JUSTICE,JUSTICE__INTL_OPENSANCTIONS,BIRTH_DATE_RAW,keep_text,partial_cast,30410,0.223,0.936
JUSTICE,JUSTICE__INTL_OPENSANCTIONS,COUNTRIES,keep_text,low_cast,57353,0.000,0.000
JUSTICE,JUSTICE__INTL_OPENSANCTIONS_DEFAULT,BIRTH_DATE,keep_text,partial_cast,519521,0.097,0.981
JUSTICE,JUSTICE__INTL_OPENSANCTIONS_DEFAULT,COUNTRIES,keep_text,low_cast,1186002,0.000,0.000
JUSTICE,JUSTICE__INTL_UCDP_GED,ACTIVE_YEAR,keep_text,low_cast,385918,0.000,0.000
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,CRIMINAL_CHARGES,keep_text,low_cast,15476,0.000,0.000
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,MEDIAN_HOUSEHOLD_INCOME_ACS_CENSUS_TRACT,ambiguous_number,both_parse,13104,1.000,1.000
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,TOTAL_POPULATION_OF_CENSUS_TRACT_2019_ACS_5_YEAR_ESTIMATES,ambiguous_number,both_parse,14151,1.000,1.000
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,VICTIM_S_AGE,keep_text,partial_cast,15469,0.951,0.951
JUSTICE,JUSTICE__XC_NAGIX_DPRK_MISSILE_TESTS,DATE,keep_text,partial_cast,340,0.000,0.976
JUSTICE,JUSTICE__XC_UK_SANCTIONS_LIST,BUSINESS_REGISTRATION_NUMBERS,keep_text,low_cast,2367,0.149,0.149
JUSTICE,JUSTICE__XC_UK_SANCTIONS_LIST,DATE_OF_BIRTH_RAW,keep_text,low_cast,23356,0.011,0.337
JUSTICE,JUSTICE__XC_UN_CONSOLIDATED_SANCTIONS_LIST,INDIVIDUAL_DATE_OF_BIRTH,keep_text,low_cast,734,0.000,0.000
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,AAPI_FEMALE_PRISON_ADMITS_RATE,cast_double,clean,10313,1.000,0.891
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,AAPI_FEMALE_PRISON_POP_RATE,cast_double,clean,10044,1.000,0.810
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,AAPI_JAIL_POP_RATE,cast_double,clean,72594,1.000,0.654
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,AAPI_MALE_PRISON_ADMITS_RATE,cast_double,clean,10220,1.000,0.822
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,AAPI_MALE_PRISON_POP_RATE,cast_double,clean,10176,1.000,0.669
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,AAPI_PRISON_ADMITS_RATE,cast_double,clean,12764,1.000,0.856
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,AAPI_PRISON_POP_RATE,cast_double,clean,11781,1.000,0.712
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,BLACK_FEMALE_PRISON_ADMITS_RATE,cast_double,clean,22731,1.000,0.234
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,BLACK_FEMALE_PRISON_POP_RATE,cast_double,clean,26889,1.000,0.190
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,BLACK_JAIL_POP_RATE,cast_double,clean,73337,1.000,0.161
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,BLACK_MALE_PRISON_ADMITS_RATE,cast_double,clean,23910,1.000,0.124
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,BLACK_MALE_PRISON_POP_RATE,cast_double,clean,28356,1.000,0.076
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,BLACK_PRISON_ADMITS_RATE,cast_double,clean,33512,1.000,0.162
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,BLACK_PRISON_POP_RATE,cast_double,clean,36414,1.000,0.108
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,FEMALE_JAIL_ADMITS_RATE,cast_double,clean,59445,1.000,0.046
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,FEMALE_JAIL_DISCHARGES,cast_double,clean,52731,1.000,0.043
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,FEMALE_JAIL_DISCHARGES_RATE,cast_double,clean,52723,1.000,0.031
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,FEMALE_JAIL_POP_RATE,cast_double,clean,92618,1.000,0.152
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,FEMALE_PRISON_ADMITS_RATE,cast_double,clean,54837,1.000,0.259
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,FEMALE_PRISON_POP_RATE,cast_double,clean,58456,1.000,0.218
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LAND_AREA,cast_double,clean,128507,1.000,0.001
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LATINX_FEMALE_PRISON_ADMITS_RATE,cast_double,clean,17177,1.000,0.514
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LATINX_FEMALE_PRISON_POP_RATE,cast_double,clean,20000,1.000,0.438
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LATINX_JAIL_POP_RATE,cast_double,clean,74205,1.000,0.218
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LATINX_MALE_PRISON_ADMITS_RATE,cast_double,clean,17910,1.000,0.343
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LATINX_MALE_PRISON_POP_RATE,cast_double,clean,21502,1.000,0.210
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LATINX_PRISON_ADMITS_RATE,cast_double,clean,26559,1.000,0.483
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,LATINX_PRISON_POP_RATE,cast_double,clean,28955,1.000,0.325
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,MALE_JAIL_ADMITS_RATE,cast_double,clean,59433,1.000,0.039
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,MALE_JAIL_DISCHARGES,cast_double,clean,52731,1.000,0.028
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,MALE_JAIL_DISCHARGES_RATE,cast_double,clean,52723,1.000,0.011
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,MALE_JAIL_POP_RATE,cast_double,clean,92618,1.000,0.027
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,MALE_PRISON_ADMITS_RATE,cast_double,clean,55746,1.000,0.050
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,MALE_PRISON_POP_RATE,cast_double,clean,59402,1.000,0.032
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,METRO_AREA,ambiguous_number,both_parse,75274,1.000,1.000
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,NATIVE_FEMALE_PRISON_ADMITS_RATE,cast_double,clean,12233,1.000,0.719
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,NATIVE_FEMALE_PRISON_POP_RATE,cast_double,clean,12795,1.000,0.607
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,NATIVE_JAIL_POP_RATE,cast_double,clean,73231,1.000,0.619
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,NATIVE_MALE_PRISON_ADMITS_RATE,cast_double,clean,12444,1.000,0.653
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,NATIVE_MALE_PRISON_POP_RATE,cast_double,clean,13232,1.000,0.476
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,NATIVE_PRISON_ADMITS_RATE,cast_double,clean,20670,1.000,0.749
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,NATIVE_PRISON_POP_RATE,cast_double,clean,20031,1.000,0.598
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_CONTRACTED_IN,cast_double,clean,5597,1.000,0.759
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_CONTRACTED_OUT,cast_double,clean,2065,1.000,0.830
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_INCARCERATION,cast_double,clean,65506,1.000,0.611
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_INCARCERATION_RATE,cast_double,clean,65443,1.000,0.011
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_ADMITS,cast_double,clean,88129,1.000,0.360
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_ADMITS_RATE,cast_double,clean,87923,1.000,0.015
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_DISCHARGES,cast_double,clean,84928,1.000,0.291
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_DISCHARGES_RATE,cast_double,clean,84726,1.000,0.010
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_BIA,cast_double,clean,78015,1.000,0.985
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_BOP,cast_double,clean,70937,1.000,0.931
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_FED,cast_double,clean,89915,1.000,0.731
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_ICE,cast_double,clean,80807,1.000,0.842
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_MARSHALS,cast_double,clean,78006,1.000,0.786
JUSTICE,JUSTICE__XC_VERA_INCARCERATION_TRENDS,TOTAL_JAIL_FROM_OTHER_FED,cast_double,clean,80991,1.000,0.971
