schema,mart_table,column,raw_table,old_verdict,verdict,mart_rows,raw_rows,mart_non_blank,raw_non_blank,raw_top_values
HEALTH,HEALTH__FED_CMS_POS_OTHER,HSEKPNG_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,HSEKPNG_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,HSEKPNG_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,LPN_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,LPN_LVN_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,LPN_LVN_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,LPN_LVN_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,LPN_LVN_VLNTR_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MDCL_DRCTR_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MDCL_DRCTR_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MDCL_DRCTR_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MDCL_SCL_WORKR_VLNTR_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MDCTN_AIDE_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MDCTN_AIDE_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MDCTN_AIDE_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MENTL_HLTH_SRVC_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MENTL_HLTH_SRVC_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,MENTL_HLTH_SRVC_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NAT_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NAT_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NAT_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NRS_ADMINV_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NRS_ADMINV_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,NRS_ADMINV_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OCPTNL_THRPST_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OCPTNL_THRPST_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OCPTNL_THRPST_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OT_AIDE_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OT_AIDE_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OT_AIDE_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OT_ASTNT_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OT_ASTNT_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OT_ASTNT_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,VLNTR_OTHR_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACTVTY_STF_OTHR_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACTVTY_STF_OTHR_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACTVTY_STF_OTHR_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_OTHR_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_OTHR_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_OTHR_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_SRVC_OTHR_STF_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_SRVC_OTHR_STF_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_SRVC_OTHR_STF_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,STF_OTHR_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,STF_OTHR_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,STF_OTHR_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHRMCST_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHRMCST_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHRMCST_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYS_THRPST_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYS_THRPST_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYS_THRPST_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_VLNTR_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_EXT_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_EXT_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYSN_EXT_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PDTRST_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PDTRST_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PDTRST_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYS_THRPST_STF_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PHYS_THRPST_ARNGMT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PT_AIDE_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PT_AIDE_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PT_AIDE_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PT_ASTNT_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PT_ASTNT_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PT_ASTNT_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACTVTY_PROFNL_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACTVTY_PROFNL_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ACTVTY_PROFNL_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,RN_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,RN_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,RN_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,RN_VLNTR_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,RN_DRCTR_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,RN_DRCTR_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,RN_DRCTR_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_WORKR_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_WORKR_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_WORKR_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SCL_WORKR_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SPCH_PTHLGST_ARNGMT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SPCH_PTHLGST_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SPCH_PTHLGST_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SPCH_PTHLGST_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SPCH_PTHLGST_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,TCHNCL_STF_NUM,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,TCHNCN_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,THRPTC_RCRTNL_CNTRCT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,THRPTC_RCRTNL_FLTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,THRPTC_RCRTNL_PRTM_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,EMPLEE_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,VLNTR_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SBUNIT_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SBUNIT_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,SBUNIT_OPRTN_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DNTL_SRGRY_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OTLRYNGLGY_SRGRY_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ENDSCPY_SRGRY_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OB_GYN_SRGRY_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OPTHMLGY_SRGRY_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,ORTHPDC_SRGRY_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,OTHR_SRGRY_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PAIN_SRGRY_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,PLSTC_SRGRY_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,FT_SRGRY_SW,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,TCHNLGST_2_YR_RDLGC_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,TCHNLGST_ASCT_DGR_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,TCHNLGST_BS_BA_DGR_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_POS_OTHER,DLYS_STN_CNT,LIBRARY_RAW.LANDING.FED_CMS_POS_OTHER,raw_also_empty,raw_also_empty,44429,44429,0,0,
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_MEASURE_ID_12,LIBRARY_RAW.LANDING.FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,raw_also_empty,raw_also_empty,503917,503917,0,0,
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_MEASURE_COLLECTION_TYPE_12,LIBRARY_RAW.LANDING.FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,raw_also_empty,raw_also_empty,503917,503917,0,0,
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,QUALITY_MEASURE_SCORE_12,LIBRARY_RAW.LANDING.FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,raw_also_empty,raw_also_empty,503917,503917,0,0,
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_ID_21,LIBRARY_RAW.LANDING.FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,raw_also_empty,raw_also_empty,503917,503917,0,0,
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_TYPE_21,LIBRARY_RAW.LANDING.FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,raw_also_empty,raw_also_empty,503917,503917,0,0,
HEALTH,HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,PI_MEASURE_SCORE_21,LIBRARY_RAW.LANDING.FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,raw_also_empty,raw_also_empty,503917,503917,0,0,
HEALTH,HEALTH__FED_FDA_FAERS_DEMO,DEATH_DT,LIBRARY_RAW.LANDING.FED_FDA_FAERS_DEMO,raw_also_empty,raw_also_empty,5811086,5811086,0,0,
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,UNNAMED_65,LIBRARY_RAW.LANDING.FED_HRSA_SHORTAGE_AREAS,raw_also_empty,raw_also_empty,165531,165531,0,0,
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,UNNAMED_64,LIBRARY_RAW.LANDING.FED_HRSA_SHORTAGE_AREAS,raw_also_empty,raw_also_empty,165531,165531,0,0,
HEALTH,HEALTH__FED_VA_SUICIDE_STATE,GENERAL_POPULATION_SUICIDES,LIBRARY_RAW.LANDING.FED_VA_SUICIDE_STATE,ROW_SUBSET,MODEL_LOST_IT,1196,19704,0,6440,<10 159 | 20-29 48 | 10-19 45 | 42 40 | 36 38
HEALTH,HEALTH__ST_OEHHA_PROPOSITION_65_LIST,COL_6,LIBRARY_RAW.LANDING.ST_OEHHA_PROPOSITION_65_LIST,raw_also_empty,raw_also_empty,952,1021,0,0,
HEALTH,HEALTH__ST_OEHHA_PROPOSITION_65_LIST,COL_7,LIBRARY_RAW.LANDING.ST_OEHHA_PROPOSITION_65_LIST,raw_also_empty,raw_also_empty,952,1021,0,0,
HEALTH,HEALTH__ST_OEHHA_PROPOSITION_65_LIST,COL_8,LIBRARY_RAW.LANDING.ST_OEHHA_PROPOSITION_65_LIST,raw_also_empty,raw_also_empty,952,1021,0,0,
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,DATARR39,LIBRARY_RAW.LANDING.FED_SLAVEVOYAGES_INTRAAMERICAN,raw_also_empty,raw_also_empty,11521,11521,0,0,
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,DATARR40,LIBRARY_RAW.LANDING.FED_SLAVEVOYAGES_INTRAAMERICAN,raw_also_empty,raw_also_empty,11521,11521,0,0,
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,DATARR41,LIBRARY_RAW.LANDING.FED_SLAVEVOYAGES_INTRAAMERICAN,raw_also_empty,raw_also_empty,11521,11521,0,0,
HISTORICAL_RECORDS,HISTORICAL_RECORDS__FED_SLAVEVOYAGES_INTRAAMERICAN,DATE_LAND3,LIBRARY_RAW.LANDING.FED_SLAVEVOYAGES_INTRAAMERICAN,raw_also_empty,raw_also_empty,11521,11521,0,0,
HISTORY,HISTORY__FED_DENSHO_DDR,OBJECT_TYPE,LIBRARY_RAW.LANDING.FED_DENSHO_DDR,raw_also_empty,raw_also_empty,25,25,0,0,
HISTORY,HISTORY__FED_DENSHO_DDR,NARRATOR,LIBRARY_RAW.LANDING.FED_DENSHO_DDR,raw_also_empty,raw_also_empty,25,25,0,0,
HISTORY,HISTORY__FED_DENSHO_DDR,FACILITY,LIBRARY_RAW.LANDING.FED_DENSHO_DDR,raw_also_empty,raw_also_empty,25,25,0,0,
HISTORY,HISTORY__FED_DENSHO_DDR,TOPIC,LIBRARY_RAW.LANDING.FED_DENSHO_DDR,raw_also_empty,raw_also_empty,25,25,0,0,
