db,schema,table,column,ordinal,dtype,charlen,numprec,numscale,nullable,comment
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,INCLUDE,23,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,NOTES,24,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,_LOADED_AT,25,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,DOMAIN_PRIMARY,26,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,DOMAIN_SECONDARY,27,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,ENTITY_TYPES,28,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,JOIN_KEYS_STD,29,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,JOIN_KEY_TIER,30,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,JOIN_KEY_TIER_PROVISIONAL,31,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,THEMES,32,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,HAS_EVENTS,33,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,DOMAIN_SOURCE,34,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,DOMAIN_CONFIDENCE,35,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_20260701,NEEDS_TOPIC,36,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,JURISDICTION,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,CATEGORY,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,SUBCATEGORY,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,PUBLISHER,5,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,NAME,6,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,DESCRIPTION,7,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,UNIT_OF_OBSERVATION,8,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,TEMPORAL_COVERAGE,9,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,GEOGRAPHIC_SCOPE,10,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,ACCESS_METHOD,11,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,FORMAT,12,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,AUTH_REQUIRED,13,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,COST,14,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,UPDATE_CADENCE,15,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,VOLUME,16,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,LICENSE_TERMS,17,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,URL,18,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,JOIN_KEYS,19,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,ACCOUNTABILITY_RELEVANCE,20,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,EPSTEIN_RELEVANT,21,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,PRIORITY_TIER,22,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,INCLUDE,23,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,NOTES,24,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,_LOADED_AT,25,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,DOMAIN_PRIMARY,26,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,DOMAIN_SECONDARY,27,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,ENTITY_TYPES,28,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,JOIN_KEYS_STD,29,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,JOIN_KEY_TIER,30,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,JOIN_KEY_TIER_PROVISIONAL,31,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,THEMES,32,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,HAS_EVENTS,33,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,DOMAIN_SOURCE,34,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,DOMAIN_CONFIDENCE,35,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,NEEDS_TOPIC,36,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,REDISTRIBUTION_RESTRICTED,37,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,GRAIN,38,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,NATURAL_KEY,39,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260712_132518,SPINE_ENTITY,40,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,JURISDICTION,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,CATEGORY,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,SUBCATEGORY,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,PUBLISHER,5,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,NAME,6,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,DESCRIPTION,7,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,UNIT_OF_OBSERVATION,8,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,TEMPORAL_COVERAGE,9,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,GEOGRAPHIC_SCOPE,10,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,ACCESS_METHOD,11,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,FORMAT,12,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,AUTH_REQUIRED,13,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,COST,14,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,UPDATE_CADENCE,15,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,VOLUME,16,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,LICENSE_TERMS,17,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,URL,18,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,JOIN_KEYS,19,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,ACCOUNTABILITY_RELEVANCE,20,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,EPSTEIN_RELEVANT,21,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,PRIORITY_TIER,22,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,INCLUDE,23,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,NOTES,24,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,_LOADED_AT,25,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,DOMAIN_PRIMARY,26,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,DOMAIN_SECONDARY,27,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,ENTITY_TYPES,28,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,JOIN_KEYS_STD,29,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,JOIN_KEY_TIER,30,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,JOIN_KEY_TIER_PROVISIONAL,31,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,THEMES,32,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,HAS_EVENTS,33,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,DOMAIN_SOURCE,34,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,DOMAIN_CONFIDENCE,35,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,NEEDS_TOPIC,36,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,REDISTRIBUTION_RESTRICTED,37,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,GRAIN,38,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,NATURAL_KEY,39,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,SPINE_ENTITY,40,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_JOINKEYS_20260805_193951,SOURCE_ROLE,41,TEXT,20,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,JURISDICTION,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,CATEGORY,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,SUBCATEGORY,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,PUBLISHER,5,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,NAME,6,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,DESCRIPTION,7,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,UNIT_OF_OBSERVATION,8,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,TEMPORAL_COVERAGE,9,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,GEOGRAPHIC_SCOPE,10,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,ACCESS_METHOD,11,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,FORMAT,12,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,AUTH_REQUIRED,13,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,COST,14,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,UPDATE_CADENCE,15,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,VOLUME,16,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,LICENSE_TERMS,17,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,URL,18,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,JOIN_KEYS,19,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,ACCOUNTABILITY_RELEVANCE,20,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,EPSTEIN_RELEVANT,21,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,PRIORITY_TIER,22,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,INCLUDE,23,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,NOTES,24,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,_LOADED_AT,25,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,DOMAIN_PRIMARY,26,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,DOMAIN_SECONDARY,27,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,ENTITY_TYPES,28,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,JOIN_KEYS_STD,29,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,JOIN_KEY_TIER,30,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,JOIN_KEY_TIER_PROVISIONAL,31,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,THEMES,32,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,HAS_EVENTS,33,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,DOMAIN_SOURCE,34,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,DOMAIN_CONFIDENCE,35,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,NEEDS_TOPIC,36,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,REDISTRIBUTION_RESTRICTED,37,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,GRAIN,38,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,NATURAL_KEY,39,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,SPINE_ENTITY,40,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINEBACKFILL_20260705,SOURCE_ROLE,41,TEXT,20,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,JURISDICTION,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,CATEGORY,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,SUBCATEGORY,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,PUBLISHER,5,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,NAME,6,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,DESCRIPTION,7,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,UNIT_OF_OBSERVATION,8,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,TEMPORAL_COVERAGE,9,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,GEOGRAPHIC_SCOPE,10,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,ACCESS_METHOD,11,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,FORMAT,12,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,AUTH_REQUIRED,13,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,COST,14,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,UPDATE_CADENCE,15,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,VOLUME,16,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,LICENSE_TERMS,17,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,URL,18,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,JOIN_KEYS,19,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,ACCOUNTABILITY_RELEVANCE,20,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,EPSTEIN_RELEVANT,21,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,PRIORITY_TIER,22,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,INCLUDE,23,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,NOTES,24,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,_LOADED_AT,25,TIMESTAMP_NTZ,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,DOMAIN_PRIMARY,26,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,DOMAIN_SECONDARY,27,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,ENTITY_TYPES,28,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,JOIN_KEYS_STD,29,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,JOIN_KEY_TIER,30,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,JOIN_KEY_TIER_PROVISIONAL,31,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,THEMES,32,ARRAY,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,HAS_EVENTS,33,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,DOMAIN_SOURCE,34,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,DOMAIN_CONFIDENCE,35,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,NEEDS_TOPIC,36,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINECOLS_20260705,REDISTRIBUTION_RESTRICTED,37,BOOLEAN,,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,SOURCE_ID,1,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,JURISDICTION,2,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,CATEGORY,3,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,SUBCATEGORY,4,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,PUBLISHER,5,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,NAME,6,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,DESCRIPTION,7,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,UNIT_OF_OBSERVATION,8,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,TEMPORAL_COVERAGE,9,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,GEOGRAPHIC_SCOPE,10,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,ACCESS_METHOD,11,TEXT,16777216,,,YES,
LIBRARY_META,REGISTRY,_SOURCE_REGISTRY_BAK_SPINE_ENTITY_20260706,FORMAT,12,TEXT,16777216,,,YES,
