db,schema,table,type,row_count,bytes,created,last_altered,comment
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_RALEIG_5E5B26DC88__PLACES,VIEW,,,2026-07-05 19:55:12.967000-07:00,2026-07-05 19:55:13.556000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_RALEIG_5E5B26DC88__RECORDS,VIEW,,,2026-07-30 11:54:47.902000-07:00,2026-07-30 11:54:48.562000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_RALEIG_8EE851C810__RECORDS,VIEW,,,2026-07-30 11:54:48.152000-07:00,2026-07-30 11:54:48.981000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_RALEIG_BBF9ABCA0D__RECORDS,VIEW,,,2026-07-30 11:54:50.241000-07:00,2026-07-30 11:54:50.575000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_RALEIG_DF19DCBB03__RECORDS,VIEW,,,2026-07-30 11:54:50.219000-07:00,2026-07-30 11:54:50.767000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_RALEIG_EFBB617010__RECORDS,VIEW,,,2026-07-30 11:54:51.109000-07:00,2026-07-30 11:54:51.786000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_RALEIG_F18F09F22F__PLACES,VIEW,,,2026-07-30 11:54:51.528000-07:00,2026-07-30 11:54:51.848000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_OPEN_DATA_RALEIG_F18F09F22F__RECORDS,VIEW,,,2026-07-06 07:03:20.599000-07:00,2026-07-06 07:03:20.872000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ORANGE_COUNTY_OP_05390F8D55__RECORDS,VIEW,,,2026-07-30 11:54:53.157000-07:00,2026-07-30 11:54:53.563000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ORANGE_COUNTY_OP_0DEA033879__RECORDS,VIEW,,,2026-07-30 11:54:53.286000-07:00,2026-07-30 11:54:53.614000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ORANGE_COUNTY_OP_2F4310B675__FACILITIES,VIEW,,,2026-07-30 11:54:54.311000-07:00,2026-07-30 11:54:54.698000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ORANGE_COUNTY_OP_41E4E2185F__RECORDS,VIEW,,,2026-07-30 11:54:54.346000-07:00,2026-07-30 11:54:54.718000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ORANGE_COUNTY_OP_43A1FE3FBE__RECORDS,VIEW,,,2026-07-30 11:54:56.345000-07:00,2026-07-30 11:54:56.814000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ORANGE_COUNTY_OP_572F3C6271__FACILITIES,VIEW,,,2026-07-30 11:54:56.342000-07:00,2026-07-30 11:54:56.716000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ORANGE_COUNTY_OP_62E4574F5E__FACILITIES,VIEW,,,2026-07-30 11:54:57.331000-07:00,2026-07-30 11:54:57.672000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ORANGE_COUNTY_OP_644FB9535B__PLACES,VIEW,,,2026-07-30 11:54:57.312000-07:00,2026-07-30 11:54:57.630000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ORANGE_COUNTY_OP_644FB9535B__RECORDS,VIEW,,,2026-07-06 07:03:22.660000-07:00,2026-07-06 07:03:22.937000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_ORANGE_COUNTY_OP_DD64A3F2B8__FACILITIES,VIEW,,,2026-07-30 11:54:59.294000-07:00,2026-07-30 11:54:59.671000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TN_DATA_TENNESSE_655F6BCC6D__RECORDS,VIEW,,,2026-07-30 11:54:59.398000-07:00,2026-07-30 11:54:59.958000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_11050C025B__CASES,VIEW,,,2026-07-30 11:55:00.185000-07:00,2026-07-30 11:55:00.661000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_14C7AA5CCF__PLACES,VIEW,,,2026-07-30 11:55:00.329000-07:00,2026-07-30 11:55:00.808000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_14C7AA5CCF__RECORDS,VIEW,,,2026-07-06 07:03:23.764000-07:00,2026-07-06 07:03:24.086000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_32A72D9D1D__PLACES,VIEW,,,2026-07-30 11:55:02.400000-07:00,2026-07-30 11:55:02.763000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_32A72D9D1D__RECORDS,VIEW,,,2026-07-06 07:03:23.719000-07:00,2026-07-06 07:03:23.971000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_3A7E0821D1__CASES,VIEW,,,2026-07-30 11:55:02.580000-07:00,2026-07-30 11:55:03.059000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_3A7E0821D1__RECORDS,VIEW,,,2026-07-06 07:03:24.096000-07:00,2026-07-06 07:03:24.463000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_55D5164315__RECORDS,VIEW,,,2026-07-30 11:55:03.264000-07:00,2026-07-30 11:55:03.654000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_63C0193FF1__CASES,VIEW,,,2026-07-30 11:55:03.480000-07:00,2026-07-30 11:55:03.935000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_63C0193FF1__RECORDS,VIEW,,,2026-07-06 07:03:24.718000-07:00,2026-07-06 07:03:25.155000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_7468CF46DB__CASES,VIEW,,,2026-07-30 11:55:05.374000-07:00,2026-07-30 11:55:05.866000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_7468CF46DB__RECORDS,VIEW,,,2026-07-06 07:03:24.660000-07:00,2026-07-06 07:03:25.035000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A__CASES,VIEW,,,2026-07-30 11:55:05.614000-07:00,2026-07-30 11:55:06.098000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_CDFFE1002A__CASES,VIEW,,,2026-07-30 11:55:06.233000-07:00,2026-07-30 11:55:06.677000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_CDFFE1002A__RECORDS,VIEW,,,2026-07-06 07:03:25.363000-07:00,2026-07-06 07:03:26.232000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_E0EDEA39BE__PLACES,VIEW,,,2026-07-30 11:55:06.471000-07:00,2026-07-30 11:55:06.855000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_E0EDEA39BE__RECORDS,VIEW,,,2026-07-06 07:03:25.628000-07:00,2026-07-06 07:03:26.485000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_F0203665DD__PLACES,VIEW,,,2026-07-30 11:55:08.504000-07:00,2026-07-30 11:55:08.919000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_F0203665DD__RECORDS,VIEW,,,2026-07-06 07:03:25.700000-07:00,2026-07-06 07:03:26.503000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_F919285F50__CASES,VIEW,,,2026-07-30 11:55:08.677000-07:00,2026-07-30 11:55:09.240000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_TUCSON_OPEN_DATA_F919285F50__RECORDS,VIEW,,,2026-07-06 07:03:26.072000-07:00,2026-07-06 07:03:26.605000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_VERMONT_OPEN_GEO_62F10327D4__PLACES,VIEW,,,2026-07-30 11:55:09.214000-07:00,2026-07-30 11:55:09.546000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_VERMONT_OPEN_GEO_9E55D67E2C__PLACES,VIEW,,,2026-07-30 11:55:09.493000-07:00,2026-07-30 11:55:09.913000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_VERMONT_OPEN_GEO_DE261D6F8C__PLACES,VIEW,,,2026-07-30 11:55:11.683000-07:00,2026-07-30 11:55:12.088000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_WAKE_COUNTY_OPEN_4B425FD089__ORGANIZATIONS,VIEW,,,2026-07-30 11:55:11.835000-07:00,2026-07-30 11:55:12.329000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_WISCONSIN_OPEN_D_022EFD1AE5__RECORDS,VIEW,,,2026-07-30 11:55:12.755000-07:00,2026-07-30 11:55:13.128000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_WISCONSIN_OPEN_D_07CF3C3824__PROVIDERS,VIEW,,,2026-07-30 11:55:12.739000-07:00,2026-07-30 11:55:13.093000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_WISCONSIN_OPEN_D_4EBC995C5D__RECORDS,VIEW,,,2026-07-30 11:55:14.658000-07:00,2026-07-30 11:55:15.047000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_WISCONSIN_OPEN_D_5206358BDD__RECORDS,VIEW,,,2026-07-30 11:55:14.898000-07:00,2026-07-30 11:55:15.292000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_WISCONSIN_OPEN_D_601E691159__PROVIDERS,VIEW,,,2026-07-30 11:55:15.698000-07:00,2026-07-30 11:55:16.152000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_WISCONSIN_OPEN_D_717F8037EB__RECORDS,VIEW,,,2026-07-30 11:55:15.724000-07:00,2026-07-30 11:55:16.105000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_WISCONSIN_OPEN_D_B2EFA24715__RECORDS,VIEW,,,2026-07-30 11:55:17.666000-07:00,2026-07-30 11:55:18.058000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_WISCONSIN_OPEN_D_CB1509F410__RECORDS,VIEW,,,2026-07-30 11:55:17.879000-07:00,2026-07-30 11:55:18.231000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_ARC_WISCONSIN_OPEN_D_D05399642C__RECORDS,VIEW,,,2026-07-30 11:55:18.773000-07:00,2026-07-30 11:55:19.110000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_0012B002BE__PLACES,VIEW,,,2026-07-30 11:55:18.789000-07:00,2026-07-30 11:55:19.143000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_0012B002BE__RECORDS,VIEW,,,2026-07-06 07:03:29.534000-07:00,2026-07-06 07:03:29.828000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_0CED34C7C1__PLACES,VIEW,,,2026-07-30 11:55:20.603000-07:00,2026-07-30 11:55:20.999000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_0F7B6B1F80__RECORDS,VIEW,,,2026-07-30 11:55:20.789000-07:00,2026-07-30 11:55:21.084000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_1321CB60B5__PLACES,VIEW,,,2026-07-30 11:55:21.751000-07:00,2026-07-30 11:55:22.086000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_1321CB60B5__RECORDS,VIEW,,,2026-07-06 07:03:30.400000-07:00,2026-07-06 07:03:31.281000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_236A5362B9__PLACES,VIEW,,,2026-07-30 11:55:21.785000-07:00,2026-07-30 11:55:22.083000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_45E7E21495__PLACES,VIEW,,,2026-07-30 11:55:23.668000-07:00,2026-07-30 11:55:24.031000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_4EDDC3919B__PLACES,VIEW,,,2026-07-30 11:55:23.734000-07:00,2026-07-30 11:55:24.099000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_4EDDC3919B__RECORDS,VIEW,,,2026-07-06 07:03:31.163000-07:00,2026-07-06 07:03:31.472000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_5288DB6955__PLACES,VIEW,,,2026-07-30 11:55:24.741000-07:00,2026-07-30 11:55:25.087000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_5288DB6955__RECORDS,VIEW,,,2026-07-06 07:03:31.738000-07:00,2026-07-06 07:03:32.018000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_5CCB249B71__RECORDS,VIEW,,,2026-07-30 11:55:24.764000-07:00,2026-07-30 11:55:25.122000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_5FC2A4D010__RECORDS,VIEW,,,2026-07-30 11:55:26.619000-07:00,2026-07-30 11:55:26.977000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_691C77C209__PLACES,VIEW,,,2026-07-30 11:55:26.639000-07:00,2026-07-30 11:55:27.515000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_7D75FD803F__RECORDS,VIEW,,,2026-07-30 11:55:27.712000-07:00,2026-07-30 11:55:28.058000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_7F82F529E8__RECORDS,VIEW,,,2026-07-30 11:55:27.675000-07:00,2026-07-30 11:55:28.051000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_824B1B659E__RECORDS,VIEW,,,2026-07-30 11:55:29.605000-07:00,2026-07-30 11:55:29.937000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_899BB82358__PLACES,VIEW,,,2026-07-30 11:55:30.134000-07:00,2026-07-30 11:55:30.466000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_8A02CA5E02__PLACES,VIEW,,,2026-07-30 11:55:30.659000-07:00,2026-07-30 11:55:30.961000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_94AE63A33F__RECORDS,VIEW,,,2026-07-05 21:58:17.785000-07:00,2026-07-05 21:58:18.040000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_97789AB639__PLACES,VIEW,,,2026-07-30 11:55:30.687000-07:00,2026-07-30 11:55:31.011000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_99D95F2DF0__PLACES,VIEW,,,2026-07-30 11:55:32.494000-07:00,2026-07-30 11:55:32.852000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_9A0FE05B1B__RECORDS,VIEW,,,2026-07-30 11:55:33.176000-07:00,2026-07-30 11:55:33.544000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_9FE0838E9F__PLACES,VIEW,,,2026-07-30 11:55:33.515000-07:00,2026-07-30 11:55:33.843000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_9FE0838E9F__RECORDS,VIEW,,,2026-07-06 07:03:34.254000-07:00,2026-07-06 07:03:34.570000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_A4A4828973__PLACES,VIEW,,,2026-07-30 11:55:33.545000-07:00,2026-07-30 11:55:33.903000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_A6C2B4684A__RECORDS,VIEW,,,2026-07-30 11:55:35.977000-07:00,2026-07-30 11:55:36.302000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_ACCA0DF381__RECORDS,VIEW,,,2026-07-30 11:55:36.113000-07:00,2026-07-30 11:55:36.484000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_B6C7223760__RECORDS,VIEW,,,2026-07-30 11:55:36.458000-07:00,2026-07-30 11:55:36.815000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_BBE261ACCB__PLACES,VIEW,,,2026-07-30 11:55:36.823000-07:00,2026-07-30 11:55:37.168000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_BBE6F0FD04__RECORDS,VIEW,,,2026-07-30 11:55:38.932000-07:00,2026-07-30 11:55:39.244000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_D5A9AD584E__FILINGS,VIEW,,,2026-07-30 11:55:39.061000-07:00,2026-07-30 11:55:39.454000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_DB1AEFD5B6__RECORDS,VIEW,,,2026-07-30 11:55:39.411000-07:00,2026-07-30 11:55:39.748000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_DB29EC5366__RECORDS,VIEW,,,2026-07-30 11:55:39.809000-07:00,2026-07-30 11:55:40.190000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_DD269D0A1D__PLACES,VIEW,,,2026-07-30 11:55:41.832000-07:00,2026-07-30 11:55:42.215000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_DD269D0A1D__RECORDS,VIEW,,,2026-07-06 07:03:36.492000-07:00,2026-07-06 07:03:36.825000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_DF52D983A2__PLACES,VIEW,,,2026-07-30 11:55:42.046000-07:00,2026-07-30 11:55:42.881000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_E1262D25C2__PLACES,VIEW,,,2026-07-30 11:55:42.327000-07:00,2026-07-30 11:55:42.635000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_E4C004D662__CASES,VIEW,,,2026-07-30 11:55:42.780000-07:00,2026-07-30 11:55:43.130000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_E4C004D662__PLACES,VIEW,,,2026-07-05 19:55:19.553000-07:00,2026-07-05 19:55:19.834000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_EB235CDC7A__PLACES,VIEW,,,2026-07-30 11:55:44.776000-07:00,2026-07-30 11:55:45.150000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_F1B3F76830__PLACES,VIEW,,,2026-07-30 11:55:45.217000-07:00,2026-07-30 11:55:45.556000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_ANALYZE_BOSTON_F1B3F76830__RECORDS,VIEW,,,2026-07-06 07:03:38.288000-07:00,2026-07-06 07:03:38.540000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_0AD648012F__RECORDS,VIEW,,,2026-07-30 11:55:45.491000-07:00,2026-07-30 11:55:45.788000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_0BC18BBA68__PLACES,VIEW,,,2026-07-30 11:55:45.698000-07:00,2026-07-30 11:55:46.062000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_21E0E694B5__PLACES,VIEW,,,2026-07-30 11:55:47.709000-07:00,2026-07-30 11:55:48.196000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_27DC9C9E51__PLACES,VIEW,,,2026-07-30 11:55:48.139000-07:00,2026-07-30 11:55:48.448000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_31DEEFF0A8__PLACES,VIEW,,,2026-07-30 11:55:48.316000-07:00,2026-07-30 11:55:48.693000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_35E42B9770__RECORDS,VIEW,,,2026-07-30 11:55:48.728000-07:00,2026-07-30 11:55:49.127000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_37C04CBA4A__PLACES,VIEW,,,2026-07-30 11:55:50.757000-07:00,2026-07-30 11:55:51.086000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_3B70AD4F80__RECORDS,VIEW,,,2026-07-30 11:55:51-07:00,2026-07-30 11:55:51.302000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_3BA640AA6E__PLACES,VIEW,,,2026-07-30 11:55:51.234000-07:00,2026-07-30 11:55:51.557000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_41B8625438__PLACES,VIEW,,,2026-07-30 11:55:51.720000-07:00,2026-07-30 11:55:52.103000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_490B55C81B__PLACES,VIEW,,,2026-07-05 19:55:21.523000-07:00,2026-07-05 19:55:21.815000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_490B55C81B__RECORDS,VIEW,,,2026-07-30 11:55:53.717000-07:00,2026-07-30 11:55:54.061000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_49D5A45DE1__PLACES,VIEW,,,2026-07-30 11:55:53.992000-07:00,2026-07-30 11:55:54.267000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_6083F016D2__PLACES,VIEW,,,2026-07-30 11:55:54.261000-07:00,2026-07-30 11:55:54.589000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_6611464444__PLACES,VIEW,,,2026-07-30 11:55:54.701000-07:00,2026-07-30 11:55:55.028000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_6611464444__RECORDS,VIEW,,,2026-07-06 07:03:40.656000-07:00,2026-07-06 07:03:40.911000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_6A4468B24F__PLACES,VIEW,,,2026-07-30 11:55:56.608000-07:00,2026-07-30 11:55:56.949000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_7F65D27DB7__RECORDS,VIEW,,,2026-07-30 11:55:56.800000-07:00,2026-07-30 11:55:57.064000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_823711435D__PLACES,VIEW,,,2026-07-30 11:55:57.757000-07:00,2026-07-30 11:55:58.095000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_8C4AA754CE__PLACES,VIEW,,,2026-07-30 11:55:57.753000-07:00,2026-07-30 11:55:58.041000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_9C50AEF41D__PLACES,VIEW,,,2026-07-30 11:55:59.501000-07:00,2026-07-30 11:55:59.813000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_A5D78A8B63__PLACES,VIEW,,,2026-07-30 11:55:59.676000-07:00,2026-07-30 11:56:00.006000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_A5D78A8B63__RECORDS,VIEW,,,2026-07-06 07:03:42.267000-07:00,2026-07-06 07:03:42.545000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_AC6C9E2B47__RECORDS,VIEW,,,2026-07-30 11:56:00.679000-07:00,2026-07-30 11:56:01.023000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_B7D3E2C140__PLACES,VIEW,,,2026-07-30 11:56:00.791000-07:00,2026-07-30 11:56:01.214000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_C19A7C8625__PLACES,VIEW,,,2026-07-30 11:56:02.464000-07:00,2026-07-30 11:56:03.181000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_C19A7C8625__RECORDS,VIEW,,,2026-07-06 07:03:42.768000-07:00,2026-07-06 07:03:43.462000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_C65B641866__RECORDS,VIEW,,,2026-07-30 11:56:02.613000-07:00,2026-07-30 11:56:02.975000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_CALIFORNIA_OPEN_C86733ED60__PLACES,VIEW,,,2026-07-30 11:56:03.648000-07:00,2026-07-30 11:56:03.991000-07:00,
