schema,table,column,state,row_count,lat,lon
HEALTH,HEALTH__FED_FDA_DRUG_ENFORCEMENT,STATE,IL,1324,39.911993000392854,-90.06060983449382
HEALTH,HEALTH__FED_FDA_DRUG_ENFORCEMENT,STATE,CA,1109,37.09334033364182,-119.20676526180198
HEALTH,HEALTH__FED_FDA_DRUG_ENFORCEMENT,STATE,NY,1018,42.11059695260502,-75.07167063178753
HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,STATE_CODE,CA,20225,37.489216100598355,-121.0754707862038
HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,STATE_CODE,MA,7545,42.29892534881423,-73.1294908299001
HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,STATE_CODE,FL,7328,28.75379088890786,-83.14843617637017
HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,STATE_CODE,IL,6811,39.082254843612056,-89.42454742158232
HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,STATE_CODE,TX,6496,31.852822067398492,-100.57856534116053
HEALTH,HEALTH__FED_HHS_OIG_LEIE,STATE,CA,9668,37.877846739154656,-120.00225280500904
HEALTH,HEALTH__FED_HHS_OIG_LEIE,STATE,FL,9001,28.750847002325234,-82.24781285136093
HEALTH,HEALTH__FED_HHS_OIG_LEIE,STATE,TX,5885,31.475962487433364,-100.40618491401828
HEALTH,HEALTH__FED_HHS_OIG_LEIE,STATE,NY,4410,41.84006413099152,-76.1133231171318
HEALTH,HEALTH__FED_HHS_OIG_LEIE,STATE,OH,3810,41.59001740443387,-82.46018923781253
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COMMON_STATE_ABBREVIATION,CA,8246,36.20681785049915,-119.4326663153903
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COMMON_STATE_ABBREVIATION,NY,7192,42.93808190162243,-76.25114538476221
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COMMON_STATE_ABBREVIATION,TX,3702,31.950698898964454,-98.12765229931368
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COMMON_STATE_ABBREVIATION,MN,3639,47.444094661942586,-94.19112192925165
HEALTH,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,COMMON_STATE_ABBREVIATION,FL,3615,29.511554122683048,-81.2634602792077
HEALTH,HEALTH__FED_HRSA_NPDB,HOME_STATE,TX,130957,31.020450796122603,-99.302648837507
HEALTH,HEALTH__FED_HRSA_NPDB,HOME_STATE,CA,109146,36.46264890013654,-118.9264639143257
HEALTH,HEALTH__FED_HRSA_NPDB,HOME_STATE,FL,80731,29.58251602535641,-81.80540659084949
HEALTH,HEALTH__FED_HRSA_NPDB,HOME_STATE,NY,61420,42.52248851687718,-74.73727201217238
HEALTH,HEALTH__FED_HRSA_NPDB,HOME_STATE,OH,60493,40.14641465233328,-83.68840198019927
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COMMON_STATE_ABBREVIATION,CA,16798,37.03340356240283,-120.4018094865641
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COMMON_STATE_ABBREVIATION,NY,15478,43.98201976105234,-76.84772680479698
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COMMON_STATE_ABBREVIATION,AZ,8759,35.00513997116016,-111.91167157432551
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COMMON_STATE_ABBREVIATION,FL,8683,27.44868836023406,-81.44813373259471
HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COMMON_STATE_ABBREVIATION,TX,7476,31.186196369740202,-100.32679173383745
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,HEALTH_CENTER_STATE,CA,3057,37.580273661311885,-119.76761370579321
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,HEALTH_CENTER_STATE,NY,892,42.777656122736225,-75.95744641675206
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,HEALTH_CENTER_STATE,TX,836,30.707267952789433,-98.21748146546027
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,HEALTH_CENTER_STATE,NC,812,34.65443866720977,-80.59373441207639
HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,HEALTH_CENTER_STATE,FL,787,28.52404760941572,-81.86287225394946
HEALTH,HEALTH__FED_IHS_FACILITIES,STATE,AK,298,63.85698033991249,-148.26012367020653
HEALTH,HEALTH__FED_IHS_FACILITIES,STATE,CA,120,38.06952612703534,-119.51565867559526
HEALTH,HEALTH__FED_IHS_FACILITIES,STATE,AZ,82,35.115182493028534,-110.45724478679578
HEALTH,HEALTH__FED_IHS_FACILITIES,STATE,OK,72,34.85584261699905,-98.19140358859823
HEALTH,HEALTH__FED_IHS_FACILITIES,STATE,WA,54,48.461913026141396,-120.95285946136102
HEALTH,HEALTH__FED_NURSINGHOME411,STATE,TX,1176,32.56996614313555,-98.57144692677086
HEALTH,HEALTH__FED_NURSINGHOME411,STATE,CA,1163,37.568161743526815,-119.23963122759822
HEALTH,HEALTH__FED_NURSINGHOME411,STATE,OH,922,40.886230557732816,-81.8366129470228
HEALTH,HEALTH__FED_NURSINGHOME411,STATE,FL,695,28.898557373330203,-83.47542103377775
HEALTH,HEALTH__FED_NURSINGHOME411,STATE,IL,669,38.9455468330936,-90.22569479847958
HEALTH,HEALTH__XC_GUTTMACHER_MONTHLY_ABORTION,STATE,WY,39,43.62379026802448,-108.46732267838776
HEALTH,HEALTH__XC_GUTTMACHER_MONTHLY_ABORTION,STATE,WI,39,43.4273405373253,-90.45318109428887
HEALTH,HEALTH__XC_GUTTMACHER_MONTHLY_ABORTION,STATE,WA,39,46.838245844305796,-119.59949837547146
HEALTH,HEALTH__XC_GUTTMACHER_MONTHLY_ABORTION,STATE,VT,39,44.653539651577184,-74.09526880102628
HEALTH,HEALTH__XC_GUTTMACHER_MONTHLY_ABORTION,STATE,VA,39,37.20723212540363,-78.48302384609337
HOUSING,HOUSING__FED_CFPB_HMDA,STATE_CODE,DC,28301,38.42848625808918,-75.72401810154204
HOUSING,HOUSING__FED_CFPB_HMDA_DC_ONLY,STATE_CODE,DC,28301,39.690431577713866,-78.20213979767352
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,STATE_ABBR,CA,2569481,36.72374788295119,-118.48922945442412
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,STATE_ABBR,TX,1431680,32.65659152415506,-100.29768098906466
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,STATE_ABBR,FL,1159909,27.91579762604473,-81.76139247204138
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,STATE_ABBR,IL,748590,39.789641691583476,-90.0169040193687
HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,STATE_ABBR,OH,645307,40.826693535820546,-82.31324383026542
HOUSING,HOUSING__FED_CFPB_HMDA_LAR,STATE_CODE,DC,17474,37.75920987159539,-77.13208809793441
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,DAMAGED_STATE_ABBREVIATION,FL,6907669,28.71127348288554,-82.94417789503002
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,DAMAGED_STATE_ABBREVIATION,TX,4697543,30.91721967465419,-98.19154271347603
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,DAMAGED_STATE_ABBREVIATION,LA,3504118,29.963890162124226,-93.22336944412598
HOUSING,HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS,DAMAGED_STATE_ABBREVIATION,MS,836078,32.57992078304035,-90.93439442357055
HOUSING,HOUSING__FED_FEMA_NFIP_COMMUNITY_STATUS_BOOK,STATE,PA,2516,40.07859236505257,-78.01481342576888
HOUSING,HOUSING__FED_FEMA_NFIP_COMMUNITY_STATUS_BOOK,STATE,NY,1519,42.927614840973774,-74.3992648935663
HOUSING,HOUSING__FED_FEMA_NFIP_COMMUNITY_STATUS_BOOK,STATE,TX,1399,30.844521579923416,-100.11525175977549
HOUSING,HOUSING__FED_FEMA_NFIP_COMMUNITY_STATUS_BOOK,STATE,MI,1274,44.45715176690793,-85.58907737980581
HOUSING,HOUSING__FED_FEMA_NFIP_COMMUNITY_STATUS_BOOK,STATE,ME,1020,44.437291353530775,-70.35550174007123
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,STATE,CA,2075,37.616901316157886,-119.19627182789635
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,STATE,NY,1925,42.2046631274061,-76.39621881475439
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,STATE,PA,1888,39.966086230215076,-78.04021084498062
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,STATE,TX,1865,32.42517771539644,-98.66778461912804
HOUSING,HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS,STATE,OH,1800,41.181042708723375,-82.0982539201499
HOUSING,HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT,PROPERTY_STATE,TX,9892,31.378355077656423,-100.66458106945942
HOUSING,HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT,PROPERTY_STATE,FL,6506,27.673066714710803,-83.66093946566323
HOUSING,HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT,PROPERTY_STATE,CA,3767,38.243020856329615,-119.94247602968021
HOUSING,HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT,PROPERTY_STATE,GA,3010,33.35129412052678,-83.92494956059805
HOUSING,HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT,PROPERTY_STATE,NC,2250,34.74751360481599,-79.0652845964966
HOUSING,HOUSING__FED_HUD_MF_FIRM_COMMITMENTS,PROJECT_STATE,TX,2494,30.700243463777056,-98.26682462033196
HOUSING,HOUSING__FED_HUD_MF_FIRM_COMMITMENTS,PROJECT_STATE,CA,1500,37.220088961181155,-120.05507041655643
HOUSING,HOUSING__FED_HUD_MF_FIRM_COMMITMENTS,PROJECT_STATE,OH,1339,40.0185184207446,-82.29720577562432
HOUSING,HOUSING__FED_HUD_MF_FIRM_COMMITMENTS,PROJECT_STATE,MA,1179,41.86885672792541,-72.37445634822139
HOUSING,HOUSING__FED_HUD_MF_FIRM_COMMITMENTS,PROJECT_STATE,IN,1162,40.74979241053609,-86.01550499508654
HOUSING,HOUSING__FED_HUD_PUBLIC_HOUSING_AUTHORITIES,STD_STATE,TX,381,30.53114140900236,-98.50336681446785
HOUSING,HOUSING__FED_HUD_PUBLIC_HOUSING_AUTHORITIES,STD_STATE,GA,178,32.45100755612918,-84.15953871696563
HOUSING,HOUSING__FED_HUD_PUBLIC_HOUSING_AUTHORITIES,STD_STATE,NY,159,42.27855156843184,-74.70975537944295
HOUSING,HOUSING__FED_HUD_PUBLIC_HOUSING_AUTHORITIES,STD_STATE,LA,153,30.283375184044154,-91.60055357807157
HOUSING,HOUSING__FED_HUD_PUBLIC_HOUSING_AUTHORITIES,STD_STATE,AL,142,32.013668373318964,-87.10808476608011
HOUSING,HOUSING__FED_MAPPING_INEQUALITY,STATE,MA,145,42.50905826520651,-72.59952460047695
HOUSING,HOUSING__FED_MAPPING_INEQUALITY,STATE,NY,91,41.768599551818575,-75.71302944938637
HOUSING,HOUSING__FED_MAPPING_INEQUALITY,STATE,PA,68,41.21090979739866,-78.93452630042134
HOUSING,HOUSING__FED_MAPPING_INEQUALITY,STATE,OH,64,40.27216891783654,-83.30314509240121
HOUSING,HOUSING__FED_MAPPING_INEQUALITY,STATE,TX,56,31.98127144064754,-100.50519531505545
HOUSING,HOUSING__FED_USDA_RD_MFH_ACTIVE_PROJECTS,STATE_ABBREVIATION,TX,635,30.565713878889184,-100.58958660188388
HOUSING,HOUSING__FED_USDA_RD_MFH_ACTIVE_PROJECTS,STATE_ABBREVIATION,MO,595,39.22454262946378,-92.09175562238269
HOUSING,HOUSING__FED_USDA_RD_MFH_ACTIVE_PROJECTS,STATE_ABBREVIATION,NC,590,36.24328754379401,-78.98796802090186
HOUSING,HOUSING__FED_USDA_RD_MFH_ACTIVE_PROJECTS,STATE_ABBREVIATION,CA,521,38.324026681810516,-120.26848481338014
HOUSING,HOUSING__FED_USDA_RD_MFH_ACTIVE_PROJECTS,STATE_ABBREVIATION,MI,518,43.107048255241324,-84.9691411622901
IMMIGRATION,IMMIGRATION__FED_CMS_HOSPICE_ENROLLMENTS,ENROLLMENT_STATE,CA,1522,36.46547476046556,-120.62217196181842
IMMIGRATION,IMMIGRATION__FED_CMS_HOSPICE_ENROLLMENTS,ENROLLMENT_STATE,TX,977,30.51822094923367,-98.80415769737158
IMMIGRATION,IMMIGRATION__FED_CMS_HOSPICE_ENROLLMENTS,ENROLLMENT_STATE,GA,252,33.43473859548533,-84.34174396544898
IMMIGRATION,IMMIGRATION__FED_CMS_HOSPICE_ENROLLMENTS,ENROLLMENT_STATE,AZ,189,33.80502814149248,-110.50904243899231
IMMIGRATION,IMMIGRATION__FED_CMS_HOSPICE_ENROLLMENTS,ENROLLMENT_STATE,PA,175,41.478927744328594,-76.30572333966055
IMMIGRATION,IMMIGRATION__FED_CMS_MEDICARE_FEE_FOR_SERVICE_PUBLIC_PROVIDER_ENROLLMENT,STATE_CD,CA,260561,36.59340815357668,-119.28016009933329
IMMIGRATION,IMMIGRATION__FED_CMS_MEDICARE_FEE_FOR_SERVICE_PUBLIC_PROVIDER_ENROLLMENT,STATE_CD,TX,208040,30.30848016955829,-99.56537778039934
IMMIGRATION,IMMIGRATION__FED_CMS_MEDICARE_FEE_FOR_SERVICE_PUBLIC_PROVIDER_ENROLLMENT,STATE_CD,NY,196953,42.796453974237096,-76.24227009553972
IMMIGRATION,IMMIGRATION__FED_CMS_MEDICARE_FEE_FOR_SERVICE_PUBLIC_PROVIDER_ENROLLMENT,STATE_CD,FL,186147,28.232251256073397,-83.71980157473408
IMMIGRATION,IMMIGRATION__FED_CMS_MEDICARE_FEE_FOR_SERVICE_PUBLIC_PROVIDER_ENROLLMENT,STATE_CD,PA,126781,41.77161619578866,-78.76008786292914
IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,AGENT_ATTORNEY_PROVINCE,PA,328,40.752864236837176,-78.53965695793497
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_FACILITY_CODES,STATE,TX,250,31.515006687051837,-99.6946746622335
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_FACILITY_CODES,STATE,CA,124,38.008994574370426,-119.1745963619372
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_FACILITY_CODES,STATE,FL,92,29.54507910623208,-82.20243767923247
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_FACILITY_CODES,STATE,NY,91,41.76614739817708,-74.6292585632223
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_FACILITY_CODES,STATE,AZ,63,33.58175471732655,-110.83384695067197
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_FACILITY_LIST,STATE,TX,25,31.931302870357953,-100.03900739042724
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_FACILITY_LIST,STATE,LA,10,32.098160012618216,-91.45023680357497
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_FACILITY_LIST,STATE,CA,8,37.17574311644065,-120.35496007345486
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_FACILITY_LIST,STATE,FL,7,27.870669126911206,-83.60366079378649
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_FACILITY_LIST,STATE,PA,6,39.7624373063843,-78.38049699319738
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_STINTS,STATE,TX,754351,30.838804968176724,-98.18429029158222
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_STINTS,STATE,LA,352221,30.54996308901078,-90.67534524531156
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_STINTS,STATE,AZ,284525,34.18342719961207,-112.66287302686811
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_STINTS,STATE,FL,211693,27.552587342818875,-81.00991841898704
IMMIGRATION,IMMIGRATION__FED_ICE_DETENTION_STINTS,STATE,CA,156351,36.3311922837712,-119.50692227439444
JUSTICE,JUSTICE__COUNTY_DOUBLE_BURDEN,STATE_ABBR,TX,252,31.880540081855248,-99.75585602943909
JUSTICE,JUSTICE__COUNTY_DOUBLE_BURDEN,STATE_ABBR,GA,157,31.780328002653114,-83.28571572489781
JUSTICE,JUSTICE__COUNTY_DOUBLE_BURDEN,STATE_ABBR,VA,129,37.44825091999921,-78.92182505694913
JUSTICE,JUSTICE__COUNTY_DOUBLE_BURDEN,STATE_ABBR,KY,120,36.68876336145818,-86.29436173144157
JUSTICE,JUSTICE__COUNTY_DOUBLE_BURDEN,STATE_ABBR,MO,113,38.29655799507448,-93.21997231675533
JUSTICE,JUSTICE__FED_ATF_FFL,MAIL_STATE,TX,9115,32.00721217122119,-99.13274971433282
JUSTICE,JUSTICE__FED_ATF_FFL,MAIL_STATE,FL,4360,28.355909019590978,-82.36922604925677
JUSTICE,JUSTICE__FED_ATF_FFL,MAIL_STATE,AR,3192,35.39324369688716,-91.47431480263648
JUSTICE,JUSTICE__FED_ATF_FFL,MAIL_STATE,PA,3123,41.96898259690895,-77.68315970298985
JUSTICE,JUSTICE__FED_ATF_FFL,MAIL_STATE,NC,2891,35.466993521180136,-79.88652580499117
JUSTICE,JUSTICE__FED_COURTLISTENER_COURTHOUSES,STATE,TX,719,31.527487617530333,-99.86480266546941
JUSTICE,JUSTICE__FED_COURTLISTENER_COURTHOUSES,STATE,NY,509,44.07353159689143,-75.14134292081741
JUSTICE,JUSTICE__FED_COURTLISTENER_COURTHOUSES,STATE,OH,492,40.38571892521815,-82.18326001900637
JUSTICE,JUSTICE__FED_COURTLISTENER_COURTHOUSES,STATE,PA,278,41.524607593145724,-78.28496512991462
JUSTICE,JUSTICE__FED_COURTLISTENER_COURTHOUSES,STATE,FL,219,29.0768665460717,-81.67813392709667
JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGES,DOB_STATE,NY,542,42.51289661768915,-75.31476831260396
JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGES,DOB_STATE,CA,340,37.6290095350758,-120.96745833456188
JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGES,DOB_STATE,TX,324,32.050189784166335,-99.6670378766325
JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGES,DOB_STATE,PA,272,40.5520504780574,-76.90896375179999
JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGES,DOB_STATE,IL,173,39.2942920588025,-90.58911317918391
JUSTICE,JUSTICE__FED_COURTLISTENER_POSITIONS,LOCATION_STATE,NY,3260,42.970789386243915,-76.21305431651241
JUSTICE,JUSTICE__FED_COURTLISTENER_POSITIONS,LOCATION_STATE,TX,3186,32.5193343317195,-99.93854603081002
JUSTICE,JUSTICE__FED_COURTLISTENER_POSITIONS,LOCATION_STATE,CA,541,37.983273662842876,-120.01592430414594
JUSTICE,JUSTICE__FED_COURTLISTENER_POSITIONS,LOCATION_STATE,PA,447,41.67659992915443,-76.8917379308583
JUSTICE,JUSTICE__FED_COURTLISTENER_POSITIONS,LOCATION_STATE,IL,365,40.70585057783571,-88.54689278020535
JUSTICE,JUSTICE__FED_FBI_CDE,STATE,WY,4680,44.0027233161004,-106.34449609727092
JUSTICE,JUSTICE__FED_FBI_CDE,STATE,WI,4680,44.921311474078756,-88.76969374039469
JUSTICE,JUSTICE__FED_FBI_CDE,STATE,WV,4680,37.94518778643129,-81.73571517674097
JUSTICE,JUSTICE__FED_FBI_CDE,STATE,WA,4680,48.166351879617736,-120.38774947647993
JUSTICE,JUSTICE__FED_FBI_CDE,STATE,VA,4680,37.82405130384408,-80.16868104887641
JUSTICE,JUSTICE__RACIAL_JAIL_DISPARITY,STATE_ABBR,TX,11755,30.755462773156523,-98.52694828002991
JUSTICE,JUSTICE__RACIAL_JAIL_DISPARITY,STATE_ABBR,GA,9044,31.786409757705695,-82.40856449091734
JUSTICE,JUSTICE__RACIAL_JAIL_DISPARITY,STATE_ABBR,KY,5436,38.536728838248045,-84.59134427059199
JUSTICE,JUSTICE__RACIAL_JAIL_DISPARITY,STATE_ABBR,VA,5381,36.590812467009215,-78.29135936158312
JUSTICE,JUSTICE__RACIAL_JAIL_DISPARITY,STATE_ABBR,MO,4618,39.49895067324144,-93.7793577941071
JUSTICE,JUSTICE__STATE_MO_SEX_OFFENDER_REGISTRY,STATE,MO,27011,38.28140528333147,-93.67925670540933
JUSTICE,JUSTICE__STATE_MO_SEX_OFFENDER_REGISTRY,STATE,KS,316,39.48647709707634,-99.36217379131344
JUSTICE,JUSTICE__STATE_MO_SEX_OFFENDER_REGISTRY,STATE,IL,238,40.829040697920135,-88.41510745694056
JUSTICE,JUSTICE__STATE_MO_SEX_OFFENDER_REGISTRY,STATE,AR,72,35.610135264239986,-91.12288325842461
JUSTICE,JUSTICE__STATE_MO_SEX_OFFENDER_REGISTRY,STATE,IA,53,42.8123360686735,-94.6444383720566
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,STATE,CA,2111,37.87073687779973,-120.16333706828938
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,STATE,TX,1516,32.626251701035436,-99.75682456076686
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,STATE,FL,1084,28.05170113138654,-82.36868957131108
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,STATE,AZ,676,33.98498651028384,-111.31184225700406
JUSTICE,JUSTICE__XC_MAPPING_POLICE_VIOLENCE,STATE,GA,602,32.46254715531989,-83.60399667318505
JUSTICE,JUSTICE__XC_WAPO_FATAL_FORCE,STATE,CA,1405,37.36101017883832,-118.34565743690614
JUSTICE,JUSTICE__XC_WAPO_FATAL_FORCE,STATE,TX,1010,31.36318772341921,-98.45010466210508
JUSTICE,JUSTICE__XC_WAPO_FATAL_FORCE,STATE,FL,672,29.097584624366885,-82.8693178954868
JUSTICE,JUSTICE__XC_WAPO_FATAL_FORCE,STATE,AZ,461,33.410135274148224,-111.54949060571367
JUSTICE,JUSTICE__XC_WAPO_FATAL_FORCE,STATE,GA,393,32.53165991692043,-83.93970399174604
LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,SB_ACTUARY_FOREIGN_PROV_STATE,CA,1,37.20225114820507,-119.95089820173725
LABOR,LABOR__FED_DOL_OLMS,STATE,PA,38220,40.74935019851938,-77.71109004156189
LABOR,LABOR__FED_DOL_OLMS,STATE,NY,38169,43.90014829871658,-75.02172128162817
LABOR,LABOR__FED_DOL_OLMS,STATE,IL,36648,40.95269890707797,-88.54012704183931
LABOR,LABOR__FED_DOL_OLMS,STATE,OH,36456,40.33244441243811,-83.48623783974635
LABOR,LABOR__FED_DOL_OLMS,STATE,CA,33845,37.66105734548581,-119.24311540401806
LABOR,LABOR__FED_MSHA_MINES,STATE,KY,14081,36.398036524671596,-86.3969506051719
LABOR,LABOR__FED_MSHA_MINES,STATE,WV,7154,39.691056373661105,-81.2158258968547
LABOR,LABOR__FED_MSHA_MINES,STATE,PA,6393,39.70297040886309,-76.6745494166178
LABOR,LABOR__FED_MSHA_MINES,STATE,VA,4607,38.62442853928958,-78.31629022045144
LABOR,LABOR__FED_MSHA_MINES,STATE,TX,3627,32.20254656634777,-99.8350911219264
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,STATE,CA,40903,36.867018665760305,-119.5297592229784
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,STATE,TX,29777,30.52306212040588,-99.83882892773447
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,STATE,FL,21441,28.896200100836467,-82.73889878957365
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,STATE,PA,17109,41.25145357535056,-76.40677737946936
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,STATE,OH,17108,41.58664619489898,-81.48410757270456
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,STATE,CA,40449,36.83064366001223,-119.53749421059474
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,STATE,TX,31106,31.18536701160618,-100.25648032919582
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,STATE,FL,21656,27.43184880741403,-82.77222311107933
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,STATE,PA,17030,41.516352353548676,-78.18736931216192
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,STATE,IL,16829,39.868281229112895,-90.24764803833025
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,STATE,CA,42042,36.602793166042645,-118.60711550342825
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,STATE,TX,30429,32.24750039227785,-98.0034346350433
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,STATE,FL,20355,28.656335904377425,-83.21744372343116
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,STATE,IL,16456,40.192703397686465,-89.94196465324497
LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,STATE,OH,16284,39.920256056837985,-83.2894588109876
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,STATE,CA,113400,37.712385536342474,-119.0566238582313
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,STATE,TX,56600,30.937896147957748,-98.34310187642845
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,STATE,FL,48602,29.43105245039168,-83.36167368493003
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,STATE,IL,43090,38.96790479216282,-89.13204897036267
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,STATE,PA,41590,40.14524138952544,-76.30054975601516
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,STATE,CA,82525,36.454248577887974,-119.26276816422953
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,STATE,TX,45329,30.507307254113393,-98.97137165435169
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,STATE,FL,39619,28.13766072198658,-83.10253616416806
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,STATE,PA,33570,40.832041806857575,-78.38524475705343
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,STATE,IL,33543,40.447965611018674,-88.15828163122465
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,STATE,CA,34265,36.65606514534131,-120.0424916341084
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,STATE,TX,21066,31.479371841677295,-98.2129419842988
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,STATE,NY,16686,41.93246853135579,-76.27913530422113
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,STATE,IL,15301,39.21327564392095,-88.06732433320767
LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,STATE,PA,15055,40.442345989860705,-76.84934311096318
LABOR,LABOR__FED_PBGC_TRUSTEED_PLANS,STATE,NY,601,43.77693234098816,-74.41217953990906
LABOR,LABOR__FED_PBGC_TRUSTEED_PLANS,STATE,PA,471,40.7619498067521,-78.11568758539893
LABOR,LABOR__FED_PBGC_TRUSTEED_PLANS,STATE,OH,437,39.9306006878418,-82.88118913732752
LABOR,LABOR__FED_PBGC_TRUSTEED_PLANS,STATE,MI,401,45.15744764759441,-86.01022002238902
