company,lists,domain,schema,table,col,rows,distinct,sample
MERCK,lobbying,politics,POLITICS,POLITICS__CA_LOBBY_EMPLOYER_FIRMS,FIRM_NAME,1,1,"MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MERCK MEDCO MANAGED CARE AND MEDCO CAL"
MERCK,lobbying,politics,POLITICS,POLITICS__CA_LOBBY_EMP_LOBBYIST,EMPLOYER_NAME,4,1,"MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MERCK MEDCO MANAGED CARE AND MEDCO CAL"
MERCK,lobbying,politics,POLITICS,POLITICS__CA_LOBBY_EMPLOYER,EMPLOYER_NAME,1,1,"MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MERCK MEDCO MANAGED CARE AND MEDCO CAL"
MERCK,lobbying,politics,POLITICS,POLITICS__FED_FEC_PAC_SUMMARY,COMMITTEE_NAME,4,1,"MERCK & CO., INC., EMPLOYEES POLITICAL ACTION COMMITTEE (MERCK PAC)"
MERCK,lobbying,politics,POLITICS,POLITICS__CA_LOBBY_CHG_LOG,FILER_FULL_NAME,15,3,"MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MEDCO HEALTH SOLUTIONS, INC. (""MEDCO HEALTH"") AND MEDCO CAL | MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MERCK MEDCO MANAGED CARE AND MEDCO CAL | MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION"
MERCK,lobbying,politics,POLITICS,POLITICS__CA_LOBBY_CHG_LOG,ENTITY_NAME,11,4,"MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MERCK MEDCO MANAGED CARE AND MEDCO CAL | MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION | MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MEDCO HEALTH SOLUTIONS, INC. | TO: MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MEDCO HEALTH SOLUTIONS, INC. (""MEDCO HEALTH"") AND MEDCO "
MERCK,lobbying,politics,POLITICS,POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS,REGISTRANT_NAME,43,1,"MERCK & CO, INC."
MERCK,lobbying,politics,POLITICS,POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS,CLIENT_NAME,80,3,"MERCK & CO., INC. | MERCK & CO., INC | MERCK & CO INC"
MERCK,lobbying,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,EMPLOYER_NAME,1,1,"MERCK & CO., INC."
MERCK,lobbying,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,EMPLOYER_NAME,2,2,"MERCK & CO. INC. | MERCK & CO.,  INC."
MERCK,lobbying,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,EMPLOYER_NAME,3,2,"MERCK & CO INC. | MERCK & CO., INC."
MERCK,lobbying,politics,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,EMPLOYER_NAME,1,1,MERCK & CO INC.
MERCK,lobbying,politics,POLITICS,POLITICS__CA_LOBBY_COVER,FIRM_NAME,102,6,"MERCK & CO. INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MERCK MEDCO MANAGED CARE AND MEDCO CAL | MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MEDCO HEALTH SOLUTIONS, INC. (MEDCO HEALTH) AND MEDCO CAL | MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION | MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MEDCO HEALTH SOLUTIONS INC. ('MEDCO HEALTH') AND MEDCO CAL | MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MERCK MEDCO MANAGED CARE AND MEDCO CAL | MERCK & CO., INC. INCLUDING MERCK HUMAN HEALTH DIVISION AND MERCK HEALTH SOLUTIONS INC. )'MEDCO HEALTH') AND MEDCO CAL"
MERCK,lobbying,politics,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,CLIENT_NAME,800,8,"MERCK & CO., INC | TIBER CREEK GROUP (ON BEHALF OF MERCK & CO INC) | MERCK & CO INC | MERCK & CO., INC. | MERCK & CO. INC. | WILLIAMS AND JENSEN, PLLC ON BEHALF OF MERCK & CO., INC"
MERCK,lobbying,politics,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,REGISTRANT_NAME,108,1,"MERCK & CO, INC."
MERCK SHARP & DOHME,doctor_payments,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES,NAME,1,1,MERCK SHARP & DOHME PHARMACEUTICALS SRL
MERCK SHARP & DOHME,doctor_payments,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_IE_CRO,COMPANY_NAME,5,5,MERCK SHARP & DOHME MANUFACTURING UNLIMITED COMPANY | MERCK SHARP & DOHME (IRELAND) LIMITED | MERCK SHARP & DOHME (IRELAND) | MERCK SHARP & DOHME BIOLOGICS (IRELAND) LIMITED | MERCK SHARP & DOHME IRELAND (HUMAN HEALTH) LIMITED
MERCK SHARP & DOHME,doctor_payments,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_UK_COMPANIES_HOUSE,COMPANY_NAME,2,2,MERCK SHARP & DOHME (UK) LIMITED | MERCK SHARP & DOHME FINANCE EUROPE LIMITED
MERCK SHARP & DOHME,doctor_payments,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__UK_COMPANIES_HOUSE_PSC,NAME,7,3,MERCK SHARP & DOHME (UK) LIMITED | MERCK SHARP & DOHME LIMITED | MERCK SHARP & DOHME (HOLDINGS) LIMITED
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ENVIROFACTS,FACILITY_NAME,1,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,MAIL_NAME,4,3,MERCK SHARP & DOHME LLC | MERCK SHARP & DOHME | MERCK SHARP & DOHME CORP
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,FACILITY_NAME,4,3,MERCK SHARP & DOHME | MERCK SHARP & DOHME CORP | MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,PARENT_CO_NAME,1,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_4_FACILITY_NAME,7,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,FACILITY_NAME,4,3,MERCK SHARP & DOHME - KENILWORTH | MERCK SHARP & DOHME CORP | MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_GHGRP_FACILITY,PARENT_COMPANY,5,2,MERCK SHARP & DOHME LLC (100%) | MERCK SHARP & DOHME CORP (100%)
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_GHGRP_FACILITY,FACILITY_NAME,50,6,MERCK SHARP & DOHME CORP. - RAHWAY | MERCK SHARP & DOHME LLC - STONEWALL PLANT | MERCK SHARP & DOHME CORP.-UNION | MERCK SHARP & DOHME CORP - STONEWALL PLANT | MERCK SHARP & DOHME LLC - RAHWAY | MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ICIS_AIR_ICIS_AIR_FACILITIES,FACILITY_NAME,9,7,MERCK SHARP & DOHME CORP (RAHWAY) | MERCK SHARP & DOHME - KENILWORTH | MERCK SHARP & DOHME CORP (PILOT PLANT) | MERCK SHARP & DOHME / NORTH WALES | MERCK SHARP & DOHME LLC | MERCK SHARP & DOHME CORP - FLINT RIVER PLANT
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,PWS_NAME,1,1,MERCK SHARP & DOHME CORP.
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,ORG_NAME,2,2,MERCK SHARP & DOHME | MERCK SHARP & DOHME QUIMICA
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,ADMIN_NAME,2,2,MERCK SHARP & DOHME QUIMICA | MERCK SHARP & DOHME
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENTS,RESPONSIBLE_COMPANY,4,1,MERCK SHARP & DOHME
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_NPDES_ICIS_FACILITIES,FACILITY_NAME,8,6,"MERCK SHARP & DOHME CORP. | MERCK SHARP & DOHME CORP | MERCK SHARP & DOHME LLC | MERCK SHARP & DOHME - K-22 DATA CENTER | MERCK, SHARP & DOHME | STEAM LINE CONSTRUCTION - MERCK SHARP & DOHME"
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_RCRA_FACILITIES,FACILITY_NAME,29,17,"MERCK SHARP & DOHME ATLANTA | MERCK SHARP & DOHME SAN FRANCISCO BRAN | RUSSO ACQUISITIONS, LLC (FORMERLY MERCK, SHARP & DOHME CORP) | MERCK SHARP & DOHME MEMPHIS BRANCH | MERCK SHARP & DOHME LLC NORTH WALES PLT | MERCK SHARP & DOHME DIV OF MERCK"
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,FACILITY_NAME,29,16,MERCK SHARP & DOHME MEMPHIS BRANCH | MERCK SHARP & DOHME ATLANTA | MERCK SHARP & DOHME COLUMBUS DIV | MERCK SHARP & DOHME CORP. | MERCK SHARP & DOHME LLC NORTH WALES PLT | MERCK SHARP & DOHME
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_FACILITIES,FAC_NAME,33,18,MERCK SHARP & DOHME CORP. | MERCK SHARP & DOHME INC CHICAGO BRANCH | MERCK SHARP & DOHME KANSAS CITY BRANCH | MERCK SHARP & DOHME LLC NORTH WALES PLT | MERCK SHARP & DOHME CORPORATION | MERCK SHARP & DOHME DENVER BRANCH
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_PROGRAM_LINKS,PRIMARY_NAME,84,41,"MERCK SHARP & DOHME SAN FRANCISCO BRAN | MERCK SHARP & DOHME - K-22 DATA CENTER | MERCK SHARP & DOHME | MERCK SHARP & DOHME LLC NORTH WALES PLT | AIAC INTERNATIONAL PHARMA, LLC-MERCK SHARP & DOHME QUIM | MERCK SHARP & DOHME / NORTH WALES"
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FACILITIES,FACILITY_NAME,40,17,MERCK SHARP & DOHME BOSTON BRA | MERCK SHARP & DOHME DENVER BRANCH | MERCK SHARP & DOHME KANSAS CITY BRANCH | MERCK SHARP & DOHME | MERCK SHARP & DOHME COLUMBUS DIV | MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,MATCHED_LEGAL_NAME,23,2,MERCK SHARP & DOHME LLC | MERCK SHARP & DOHME CORP.
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,FACILITY_NAME,40,17,MERCK SHARP & DOHME KANSAS CITY BRANCH | MERCK SHARP & DOHME INC CHICAGO BRANCH | MERCK SHARP & DOHME BOSTON BRA | MERCK SHARP & DOHME | MERCK SHARP & DOHME CORPORATION | MERCK SHARP & DOHME SAN FRANCISCO BRAN
MERCK SHARP & DOHME,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,PARENT_LEGAL_NAME,17,1,MERCK SHARP & DOHME CORP.
MERCK SHARP & DOHME,doctor_payments,health,HEALTH,HEALTH__FED_FDA_PURPLE_BOOK,APPLICANT,64,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,health,HEALTH,HEALTH__PHARMA_MEAL_CAP_FINGERPRINT,PAYMENT_MAKER_NAME,3,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,health,HEALTH,HEALTH__FED_FDA_DRUG_ENFORCEMENT,MANUFACTURER_NAME_LIST,7,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,health,HEALTH,HEALTH__FED_FDA_DEVICE_510K,APPLICANT,4,1,"MERCK, SHARP & DOHME"
MERCK SHARP & DOHME,doctor_payments,health,HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,OWNER_OPERATOR_FIRM_NAME,1,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,health,HEALTH,HEALTH__FED_CLINICALTRIALS,LEAD_SPONSOR_NAME,2177,2,"MERCK SHARP & DOHME LLC | ARQULE, INC., A SUBSIDIARY OF MERCK SHARP & DOHME LLC, A SUBSIDIARY OF MERCK & CO., INC. (RAHWAY, NJ USA)"
MERCK SHARP & DOHME,doctor_payments,health,HEALTH,HEALTH__FED_FDA_GUDID,COMPANY_NAME,8,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,SUBMITTING_APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_NAME,226930,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_NAME,226930,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,SUBMITTING_APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_NAME,243909,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_NAME,243909,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,SUBMITTING_APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_NAME,216585,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_NAME,216585,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,housing,HOUSING,HOUSING__FED_CFPB_HMDA_ARID2017_LEI_XREF,RESPONDENT_NAME,1,1,MERCK SHARP & DOHME FEDERAL CREDIT UNION
MERCK SHARP & DOHME,doctor_payments,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_1,44,6,"MERCK SHARP & DOHME CORP | MERCK SHARP & DOHME, CORP. | MERCK SHARP & DOHME, CROP | MERCK SHARP & DOHME | MERCK, SHARP & DOHME CORP. | MERCK SHARP & DOHME CORP."
MERCK SHARP & DOHME,doctor_payments,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,EMPLOYER_NAME,127,2,MERCK SHARP & DOHME CORP | MERCK SHARP & DOHME CORP.
MERCK SHARP & DOHME,doctor_payments,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_2,3,1,MERCK SHARP & DOHME CORP.
MERCK SHARP & DOHME,doctor_payments,justice,JUSTICE,JUSTICE__FED_SCDB,CASE_NAME,9,1,MERCK SHARP & DOHME CORP. V. ALBRECHT
MERCK SHARP & DOHME,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,CASE_NAME,11,11,"MERCK SHARP & DOHME CORP. V. XELLIA PHARMACEUTICALS APS | JUSTINE BRIGGS V. MERCK SHARP & DOHME | MERCK SHARP & DOHME B V. V. WARNER CHILCOTT COMPANY, LLC | MAYNE PHARMA INTERNATIONAL PTY V. MERCK SHARP & DOHME CORP. | MERCK SHARP & DOHME B.V. V. AUROBINDO PHARMA USA, INC. | MERCK SHARP & DOHME CORP V. APOTEX"
MERCK SHARP & DOHME,doctor_payments,justice,JUSTICE,JUSTICE__INTL_OPENSANCTIONS_DEFAULT,NAME,1,1,MERCK SHARP & DOHME (MSD)
MERCK SHARP & DOHME,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME,77,62,"MCCOY V. MERCK SHARP & DOHME FEDERAL CREDIT UNION | MERCK SHARP & DOHME CORP. V. ANCHEN PHARMACEUTICALS, INC. | RUTKO V. MERCK SHARP & DOHME LLC | MERCK SHARP & DOHME CORP V. APOTEX INC | MERCK SHARP & DOHME B V. V. AUROBINDO PHARMA USA, INC. | MERCK, SHARP & DOHME V. STATE OF ILLINOIS, DEPARTMENT OF MENTAL HEALTH"
MERCK SHARP & DOHME,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME_FULL,70,65,"CHARLOTTE K. HALL, PLAINTIFF, V. MERCK, SHARP & DOHME, A DIVISION OF MERCK & CO., INC., AND MERCK & CO., INC., A FOREIGN | JOYCE M. SMITH, PLAINTIFF, V. MERCK & CO., INC., D/B/A MSD SHARP & DOHME GMBH D/B/A MERCK, SHARP & DOHME AND WALGREEN CO | CHARLOTTE K. HALL V. MERCK, SHARP & DOHME, A DIVISION OF MERCK & CO., INC., AND MERCK & CO., INC., A FOREIGN CORPORATION | DANIEL BELLO, JR., AN INFANT, BY HIS FATHER AND NATURAL GUARDIAN, DANIEL J. BELLO V. MERCK, SHARP & DOHME, A DIVISION OF | CONSTANCE L. MCDANIEL, AS ADMINISTRATRIX OF THE ESTATE OF CAROL M. LEE, AND ON BEHALF OF PAUL T. LEE, A MINOR AND ELIZAB | MERCK SHARP & DOHME CORP. V. AMNEAL PHARMACEUTICALS LLC"
MERCK SHARP & DOHME,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_FULL,38,35,"MERCK, SHARP & DOHME INTL. V. UNITED STATES | MERCK SHARP & DOHME CORP. V. JACK CONWAY, IN HIS OFFICIAL CAPACITY AS ATTORNEY GENERAL OF THE COMMONWEALTH OF KENTUCKY | MERCK SHARP & DOHME CORP. V. HOSPIRA INC. | CARMEN M. GONZÁLEZ NATAL, DEMANDANTES Y APELANTES V. MERCK SHARP & DOHME QUÍMICA DE PUERTO RICO, INC. Y/O MERCK SHARP &  | STATE OF WISCONSIN, PLAINTIFF-RESPONDENT-CROSS-APPELLANT V. ABBOTT LABORATORIES, ASTRAZENECA LP, ASTRAZENECA PHARMACEUTI | ROBERT GUSTAVESEN, JOSEPH CUGINI, DEMETRA COHEN, LEE WILBURN, JACKIE CORBIN, MARY LAW AND CECELIA BRATHWAITE, ON BEHALF "
MERCK SHARP & DOHME,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,ESTABLISHMENT_NAME,1,1,MERCK SHARP & DOHME CORP - BBS
MERCK SHARP & DOHME,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,ESTABLISHMENT_NAME,1,1,MERCK SHARP & DOHME CORP - BBS
MERCK SHARP & DOHME,doctor_payments,money,ECONOMICS,ECONOMICS__FED_US_USASPENDING_API,RECIPIENT_NAME,7,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,money,FINANCE,FINANCE__FED_NCUA_FEDERALLY_INSURED_CU_LIST,CREDIT_UNION_NAME,1,1,MERCK SHARP & DOHME
MERCK SHARP & DOHME,doctor_payments,money,FINANCE,FINANCE__FED_NCUA_CALL_REPORTS_FOICU,CU_NAME,1,1,MERCK SHARP & DOHME
MERCK SHARP & DOHME,doctor_payments,money,FINANCE,FINANCE__FED_FHFA_FHLB_MEMBERSHIP,MEMBER_NAME,1,1,"MERCK, SHARP & DOHME FCU"
MERCK SHARP & DOHME,doctor_payments,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_NAME,5,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_NAME_RAW,5,2,MERCK SHARP & DOHME CORP. | MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_ENFORCEMENT_CONCLUSION_FACILITIES,FACILITY_NAME,4,3,MERCK SHARP & DOHME CORP - ELKTON FACILITY | MERCK SHARP & DOHME QUIMICA OF PR INCORPORATED | MERCK SHARP & DOHME CORP
MERCK SHARP & DOHME,doctor_payments,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_FACILITIES,FACILITY_NAME,7,3,MERCK SHARP & DOHME CORP | MERCK SHARP & DOHME CORP - ELKTON FACILITY | MERCK SHARP & DOHME QUIMICA OF PR INCORPORATED
MERCK SHARP & DOHME,doctor_payments,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_ICIS_FEC_EPA_INSPECTIONS,FACILITY_NAME,26,10,MERCK SHARP & DOHME QUIMICA DE PR | MERCK SHARP & DOHME CORPORATION | MERCK SHARP & DOHME CORP | MERCK SHARP & DOHME QUIMICA OF PR INCORPORATED | MERCK SHARP & DOHME CORP - ELKTON FACILITY | MERCK SHARP & DOHME LLC/WEST PT
MERCK SHARP & DOHME,doctor_payments,money,FINANCE,FINANCE__FED_SEC_13F_FILERS,FILINGMANAGER_NAME,6,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,money,FINANCE,FINANCE__FED_FATCA_FFI,INSTITUTION_NAME,1,1,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DA MERCK SHARP & DOHME FARMACEUTICA
MERCK SHARP & DOHME,doctor_payments,money,FINANCE,FINANCE__FED_SEC_INSIDER_REPORTINGOWNER,OWNER_NAME,11,2,MERCK SHARP & DOHME CORP. | MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,money,ECONOMICS,ECONOMICS__FED_DOL_OSHA_INSPECTIONS,ESTAB_NAME,23,9,"MERCK, SHARP & DOHME, CORP. | MERCK SHARP & DOHME | MERCK SHARP & DOHME QUIMICA DE P.R., INC. | MERCK SHARP & DOHME, LLC | MERCK SHARP & DOHME QUIMICA DE PR LTD | MERCK SHARP & DOHME CORPORATION"
MERCK SHARP & DOHME,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_NAME,51,1,MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,money,FINANCE,FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS,CONTRIBUTOR_NAME,1,1,MERCK SHARP & DOHME CORP
MERCK SHARP & DOHME,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME,3,1,MERCK SHARP & DOHME CORP.
MERCK SHARP & DOHME,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME_RAW,324,2,MERCK SHARP & DOHME LLC | MERCK SHARP & DOHME CORP.
MERCK SHARP & DOHME,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME,484,2,MERCK SHARP & DOHME CORP. | MERCK SHARP & DOHME LLC
MERCK SHARP & DOHME,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_NAME,1262,2,MERCK SHARP & DOHME LLC | MERCK SHARP & DOHME CORP.
MERCK SHARP & DOHME,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_PARENT_NAME,12,1,MERCK SHARP & DOHME CORP.
MERCK SHARP & DOHME,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_NAME,1,1,MERCK SHARP & DOHME CORP.
MERCK SHARP & DOHME,doctor_payments,money,FINANCE,FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,EMPLOYER,53277,9,"MERCK SHARP & DOHME FED CREDIT UNI | MERCK SHARP & DOHME INC. | MERCK SHARP & DOHME CORP | MERCK SHARP & DOHME CORP. | MERCK SHARP & DOHME, INC. | MERCK SHARP & DOHME LLC"
MERCK SHARP & DOHME,doctor_payments,politics,POLITICS,POLITICS__CA_LOBBY_CHG_LOG,ENTITY_NAME,3,2,MERCK SHARP & DOHME CORP. | MERCK SHARP & DOHME CORP. AND ITS AFFILIATES
MERCK SHARP & DOHME,doctor_payments,politics,POLITICS,POLITICS__CA_LOBBY_CHG_LOG,FILER_FULL_NAME,5,2,MERCK SHARP & DOHME CORP. AND ITS AFFILIATES | MERCK SHARP & DOHME CORP.
MERCK SHARP & DOHME,doctor_payments,politics,POLITICS,POLITICS__CA_LOBBY_COVER,FIRM_NAME,77,5,"MERCK SHARP & DOHME CORP. AND ITS AFFILIATES | MERCK, SHARP & DOHME CORP. AND ITS AFFILIATES | MERCK, SHARP & DOHME LLC | MERCK, SHARP & DOHME CORP. | MERCK SHARP & DOHME CORP."
MERCK SHARP & DOHME,doctor_payments,politics,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,CLIENT_NAME,11,2,MERCK SHARP & DOHME LLC | MERCK SHARP & DOHME
MERCK SHARP & DOHME,doctor_payments,transport,TRANSPORT,TRANSPORT__FED_FAA_AIRCRAFT_REGISTRY,REGISTRANT_NAME,3,1,MERCK SHARP & DOHME LLC
META PLATFORMS INC AND VARIOUS,lobbying,politics,POLITICS,POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS,REGISTRANT_NAME,15,1,"META PLATFORMS, INC. AND VARIOUS SUBSIDIARIES"
META PLATFORMS INC AND VARIOUS,lobbying,politics,POLITICS,POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS,CLIENT_NAME,15,1,"META PLATFORMS, INC. AND VARIOUS SUBSIDIARIES"
META PLATFORMS INC AND VARIOUS,lobbying,politics,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,REGISTRANT_NAME,74,1,"META PLATFORMS, INC. AND VARIOUS SUBSIDIARIES"
