database,schema,table,column,ordinal,data_type,is_nullable,key_label,tier,spine_wired,has_norm_rule,spine_entity_grain,total_rows,nonnull_after_norm,distinct_after_norm,sample_values,verify_error
LIBRARY_MARTS,TIMELINE,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_DOING_BUSINESS_AS_NAME,20,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_ICIS_AIR_ICIS_AIR_FACILITIES,ZIP_CODE,8,TEXT,YES,ZIP,GEO,False,True,place,279728.0,279538.0,25711.0,"['07446', '08046', '08215', '074073203', '07601']",
LIBRARY_MARTS,TIMELINE,OPEN_DATA__INTL_FR_DATA_GOUV,ORGANIZATION_ID,10,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,IMMIGRATION,IMMIGRATION__FED_DHS_YEARBOOK,TABLE_NAME,7,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,CORPORATE_REGISTRY__UK_COMPANIES_HOUSE_PSC,NAME_TITLE,10,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,DENIAL_REASON_NAME_2,62,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,POLITICS,POLITICS__FED_MEDSL_HOUSE_RETURNS,CANDIDATE_NAME,8,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,HEALTH__FED_CDC_SUICIDE_RATES,STUB_NAME,8,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS,FIRST_LINE_STREET_ADDRESS,11,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,PRIMARY_PLACE_OF_PERFORMANCE_CITY_NAME,76,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_CITY_NAME,63,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,HEALTH__FED_CMS_OPEN_PAYMENTS,SUBMITTING_APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_NAME,16,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS,PROVIDER_NAME,2,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,HOUSING,HOUSING__FED_CFPB_HMDA,APPLICANT_RACE_4,65,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_HEADQUARTERSADDRESS_POSTALCODE,57,TEXT,YES,ZIP,GEO,False,True,place,3382301.0,1652436.0,54067.0,"['322000', '363107', '350800', '533000', '277000']",
LIBRARY_MARTS,FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,FDIC_REGION_NAME,70,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,IMMIGRATION,IMMIGRATION__FED_ICE_DETAINERS,BIRTH_COUNTRY,11,TEXT,YES,COUNTRY,GEO,False,True,place,609769.0,609769.0,230.0,"['VENEZUELA', 'GUATEMALA', 'HONDURAS', 'RUSSIA', 'UZBEKISTAN']",
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS,NAME,2,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,HEALTH,HEALTH__FED_FDA_PURPLE_BOOK,APPLICANT,7,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,FINANCE__FED_FEC_BULK_COMMITTEES,FEC_CAND_ID,19,TEXT,YES,FEC_CAND_ID,STEEL,False,True,person,20007.0,7223.0,6921.0,"['S4AK00214', '', 'H6WA05023', 'H6CA24048', 'H6NY36015']",
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_UK_COMPANIES_HOUSE,COUNTRY,7,TEXT,YES,COUNTRY,GEO,False,True,place,5734780.0,4813556.0,206.0,"['ENGLAND', '', 'UNITED KINGDOM', 'SCOTLAND', 'ISLE OF MAN']",
LIBRARY_MARTS,TIMELINE,MARITIME__FED_NOAA_AIS,LATITUDE,12,FLOAT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_MARTS,TIMELINE,TRANSPORT__FED_FRA_CROSSING_INCIDENTS,STATE_NAME,35,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,POLITICS__MEMBER_CROSSWALK,FULL_NAME,21,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_NAICS_CODES,NAICS_CODE,3,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,HEALTH__FED_FDA_GUDID,BRAND_NAME,8,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,CORE,XWALK_ZCTA_COUNTY,ZCTA5,1,TEXT,YES,ZIP,GEO,False,True,place,46960.0,46960.0,33791.0,"['00610', '00771', '00907', '00602', '00794']",
LIBRARY_MARTS,TIMELINE,FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,DONOR_NAME,7,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,ENVIRONMENT__FED_EPA_NPDES_NPDES_FORMAL_ENFORCEMENT_ACTIONS,NPDES_ID,5,TEXT,YES,NPDES_ID,STEEL,False,True,facility,112373.0,112373.0,49662.0,"['NY0022446', 'PR0022438', 'PRU080460', 'KY0022420', 'OKG010270']",
LIBRARY_MARTS,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIMARY_PLACE_OF_PERFORMANCE_COUNTRY_NAME,75,TEXT,YES,COUNTRY,GEO,False,True,place,49613.0,45074.0,133.0,"['PAPUA NEW GUINEA', '', 'GERMANY', 'UNITED STATES', 'CANADA']",
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,ZIPCODE,18,TEXT,YES,ZIP,GEO,False,True,place,1697025.0,1696872.0,21924.0,"['29631-1114', '61201', '74008-2030', '10466', '98632-2509']",
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_PART_D_PRESCRIBERS,PRSCRBR_FIRST_NAME,3,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,TEACHING_HOSPITAL_NAME,25,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,HOUSING__FED_HUD_DATA,ZIP,9,TEXT,YES,ZIP,GEO,False,True,place,71.0,0.0,0.0,[''],
LIBRARY_MARTS,_RESTORE_20260701,ECONOMICS__INTL_GR_GEMI,POSTAL_CODE,17,TEXT,YES,ZIP,GEO,False,True,place,1.0,0.0,0.0,[''],
LIBRARY_MARTS,TIMELINE,JUSTICE__STATE_MO_SEX_OFFENDER_REGISTRY,REGISTRANT_NAME,5,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,CORE,DIM_COUNTY,STATE_NAME,4,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS,CCN,11,TEXT,YES,CCN,STEEL,False,True,facility,9175.0,5966.0,5966.0,"['030089', '380007', '450617', '051320', '440058']",
LIBRARY_MARTS,HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,FQHC_SITE_NPI_NUMBER,5,TEXT,YES,NPI,STEEL,False,True,provider,19038.0,6089.0,6047.0,"['1861867590', '1346218294', '1285281709', '1184808008', '1093908246']",
LIBRARY_MARTS,TIMELINE,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,ZIP,27,TEXT,YES,ZIP,GEO,False,True,place,457521.0,433883.0,9019.0,"['11418', '11757', '10804', '10036', '19041']",
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_INTERMEDIARIES,ADDRESS,5,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,POLITICS,POLITICS__FED_MEDSL_HOUSE_RETURNS,STATE_FIPS,4,TEXT,YES,FIPS,GEO,False,True,place,29636.0,29636.0,50.0,"['4', '1', '2', '5', '6']",
LIBRARY_MARTS,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,INTERMEDIARY_EMPLOYER_CITY,45,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,_RESTORE_20260701,CORPORATE_REGISTRY__INTL_IE_CRO,COMPANY_ID,2,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__UK_COMPANIES_HOUSE_PSC,ADDRESS_POSTAL_CODE,17,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,EMPLOYER_COUNTRY,27,TEXT,YES,COUNTRY,GEO,False,True,place,664616.0,636472.0,8.0,"['CANADA', '', 'ALBANIA', 'UNITED STATES OF AMERICA', 'AFGHANISTAN']",
LIBRARY_MARTS,TIMELINE,POLITICS__ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,INTERMEDIARY_EMPLOYER_CITY,49,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,JUSTICE,JUSTICE__FED_COURTLISTENER_JUDGE_POLITICAL_AFFILIATIONS,PERSON_ID,10,TEXT,YES,CL_PERSON_ID,STEEL,False,True,person,8486.0,8486.0,7226.0,"['212', '250', '244', '214', '2']",
LIBRARY_MARTS,TIMELINE,HEALTH__FED_HRSA_HPSA_PRIMARY_CARE,LATITUDE,51,NUMBER,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_NPPES,PROVIDER_MIDDLE_NAME,8,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,INTERMEDIARY_EMPLOYER_STATE,52,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,AGENT_ATTORNEY_COUNTRY,39,TEXT,YES,COUNTRY,GEO,False,True,place,664616.0,444042.0,9.0,"['AUSTRALIA', '', 'CANADA', 'ISRAEL', 'UNITED STATES OF AMERICA']",
LIBRARY_MARTS,TIMELINE,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIMARY_PLACE_OF_PERFORMANCE_COUNTRY_CODE,74,TEXT,YES,COUNTRY,GEO,False,True,place,19902879.0,17914804.0,241.0,"['COM', 'PAN', 'USA', '', 'TZA']",
LIBRARY_MARTS,TIMELINE,HOUSING__FED_CFPB_HMDA,APPLICANT_RACE_OBSERVED,76,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,IMMIGRATION__FED_CMS_HOSPICE_ENROLLMENTS,ORGANIZATION_TYPE_STRUCTURE,17,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,INTERMEDIARY_EMPLOYER_STREET_NUMBER,47,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,HOUSING,HOUSING__FED_CFPB_HMDA_LAR,CO_APPLICANT_RACE_2,69,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,LABOR,LABOR__FED_MSHA_MINES,CURRENT_OPERATOR_NAME,10,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,POLITICS,POLITICS__FED_FJC_JUDGES,COURT_NAME_2,47,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_STATE_CODE,20,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,PRIMARY_PLACE_OF_PERFORMANCE_STATE_NAME,81,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,RECIPIENT_NAME,10,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS,NPI,1,TEXT,YES,NPI,STEEL,False,True,provider,1558.0,1502.0,1287.0,"['1003008301', '1003081399', '1003081399 1013055110', '1023175072', '1063632982']",
LIBRARY_MARTS,HEALTH,HEALTH__FED_HRSA_SHORTAGE_AREAS,COMMON_COUNTY_NAME,25,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,POLITICS__INTL_ELECTIONS_CANADA_CONTRIBUTIONS,RECIPIENT_LAST_NAME,8,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_2,72,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,HOUSING__FED_CFPB_HMDA,CO_APPLICANT_RACE_4,74,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES,NAME,2,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,EMPLOYER_POSTAL_CODE,26,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,FINANCE__FED_SEC_DERA_SUB_2025Q1,CIK,6,TEXT,YES,CIK,STEEL,False,True,organization,6231.0,6231.0,5672.0,"['72971', '16058', '35527', '99780', '98362']",
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_NURSING_HOME,COUNTY_FIPS,3,TEXT,YES,FIPS,GEO,False,True,place,14700.0,0.0,0.0,[''],
LIBRARY_MARTS,TIMELINE,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,HIGHLY_COMPENSATED_OFFICER_5_NAME,297,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,FOREIGN_INFLUENCE,FOREIGN_INFLUENCE__FED_FARA_BULK,FOREIGN_PRINCIPAL_NAME,22,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TRANSPORT,TRANSPORT__FED_FRA_CASUALTIES,RAILROAD_NAME,2,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,PROPRIETARY_NAME,15,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY,PROVIDER_NAME,2,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,ECONOMICS__FED_SBA_LOANS,NAICS_DESCRIPTION,25,TEXT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,RECIPIENT_ID,8,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,ENERGY__FED_EIA861_FRAME,UTILITY_NAME,8,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_STATE_COUNTY_FIPS,24,TEXT,YES,FIPS,GEO,False,True,place,2823000.0,2823000.0,3237.0,"['31067', '22045', '11001', '22017', '51071']",
LIBRARY_MARTS,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q4,EIN,20,TEXT,YES,EIN,STEEL,False,True,organization,6304.0,4870.0,4501.0,"['941692300', '954352386', '410417775', '380572512', '340538550']",
LIBRARY_MARTS,HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,CO_APPLICANT_RACE_5,52,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,ENERGY,ENERGY__FED_EIA860_2_PLANT,FERC_SMALL_POWER_PRODUCER_DOCKET_NUMBER,23,TEXT,YES,DOCKET,STRONG,False,True,case,16132.0,4734.0,4542.0,"['98-53-000', '06-263-000', '98-95-000', '14-162-000', '98-52-000']",
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,ZIP_CODE,6,TEXT,YES,ZIP,GEO,False,True,place,200030.0,200030.0,8619.0,"['35653', '35206', '35111', '35150', '35768']",
LIBRARY_MARTS,TIMELINE,JUDICIARY__FED_OYEZ,DOCKET,6,TEXT,YES,DOCKET,STRONG,False,True,case,25.0,25.0,25.0,"['70-5004', '70-5082', '70-5014', '70-161', '70-5055']",
LIBRARY_MARTS,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,NAICS_YEAR,11,FLOAT,YES,NAICS,STRONG,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,IMMIGRATION__FED_DOL_OFLC,EMPLOYER_BUSINESS_DBA,25,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,PROCUREMENT__FED_USASPENDING_BULK,PRIMARY_PLACE_OF_PERFORMANCE_STATE_NAME,85,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,INTERMEDIARY_ZIP,45,TEXT,YES,ZIP,GEO,False,True,place,457521.0,8266.0,165.0,"['11207', '11215', '11218', '11106', '11220']",
LIBRARY_MARTS,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q4,NAME,3,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,HEALTH,HEALTH__FED_FDA_GUDID,COMPANY_NAME,5,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FACILITIES,ADDRESS,3,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,HOUSING__FED_CFPB_HMDA,CO_APPLICANT_RACE_2,72,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,ECONOMICS__FED_DOL_FORM5500,SPONS_DFE_MAIL_FOREIGN_CNTRY,52,NUMBER,YES,COUNTRY,GEO,False,True,place,33484.0,0.0,0.0,[],
LIBRARY_MARTS,TIMELINE,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME,55,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,REFERENCE__XC_ROR_RESEARCH_ORGANIZATIONS,NAME_ACRONYMS,19,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,HEALTH,HEALTH__FED_DEA_ARCOS,PRODUCT_NAME,21,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_WATER_SOURCE,STATE_NAME,4,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,END_LON,48,FLOAT,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_MARTS,LABOR,LABOR__FED_DOL_EBSA_FORM5500_SCHEDULE_SB,SB_ACTUARY_US_ZIP,33,TEXT,YES,ZIP,GEO,False,True,place,41802.0,41787.0,745.0,"['139030000', '44321', '87106', '02207', '68022']",
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_DOL_FORM5500,DFE_MANUAL_SIGNED_NAME,147,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,ECONOMICS__FED_IRS_990_EFILE_INDEX,TAXPAYER_NAME,11,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,HOUSING__FED_CFPB_HMDA,CO_APPLICANT_CREDIT_SCORE_TYPE,53,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,ENERGY,ENERGY__FED_EIA860_3_2_WIND,PLANT_NAME,5,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,POLITICS,POLITICS__ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,EMPLOYER_STATE,29,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,ENVIRONMENT__FED_EPA_NPDES_NPDES_INSPECTIONS,NPDES_ID,6,TEXT,YES,NPDES_ID,STEEL,False,True,facility,1900067.0,1900067.0,286752.0,"['MN0023108', 'FL0039951', 'PA0007919', 'MO0055387', 'OK0000388']",
LIBRARY_MARTS,TIMELINE,TRANSPORT__FED_NTSB_AVIATION_EVENTS,EV_COUNTRY,14,TEXT,YES,COUNTRY,GEO,False,True,place,30968.0,30968.0,186.0,"['DE', 'FR', 'TH', 'CA', 'USA']",
LIBRARY_MARTS,HEALTH,HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES,LONGITUDE,36,NUMBER,YES,LATLON,GEO,False,False,place,,,,,
LIBRARY_MARTS,TIMELINE,TRANSPORT__FED_NTSB_AVIATION_AIRCRAFT,OPER_STREET,49,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,_RESTORE_20260701,ECONOMICS__FED_HHS_TAGGS,ZIP_CODE,5,TEXT,YES,ZIP,GEO,False,True,place,1.0,0.0,0.0,[''],
LIBRARY_MARTS,ENERGY,ENERGY__FED_EIA860_3_5_MULTIFUEL,UTILITY_NAME,4,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,AFFILIATION_ENTITY_NAME,17,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,HEALTH__FED_HRSA_NPDB,HOME_COUNTRY,12,NUMBER,YES,COUNTRY,GEO,False,True,place,1911185.0,0.0,0.0,[],
LIBRARY_MARTS,POLITICS,POLITICS__JUDGE_IDEOLOGY_COA,JCS_JUDGE_NAME,1,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,_RESTORE_20260731,UNCATEGORIZED__FED_EPA_FRS_FULL,PRIMARY_NAME,3,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,POLITICS__ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,ZIP,27,TEXT,YES,ZIP,GEO,False,True,place,259537.0,243879.0,8104.0,"['11150', '10014', '11101', '10018', '10108']",
LIBRARY_MARTS,TIMELINE,POLITICS__ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,STREET_NUMBER,23,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,COUNTRY_OF_PRODUCT_OR_SERVICE_ORIGIN_CODE,122,TEXT,YES,COUNTRY,GEO,False,True,place,20000000.0,19174895.0,266.0,"['', 'USA', 'JPN', 'POL', 'NAN']",
LIBRARY_MARTS,HEALTH,HEALTH__FED_CMS_NPPES,PROVIDER_LAST_NAME_LEGAL_NAME,6,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,PROPERTY_TYPE_NAME,10,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,_RESTORE_20260701,GOVERNMENT_RECORDS__FED_NARA_AAD,FIPS_GEO,7,TEXT,YES,FIPS,GEO,False,True,place,9.0,0.0,0.0,[],
LIBRARY_MARTS,JUSTICE,JUSTICE__FED_USCOURTS_STATS,FIPS_CODE,10,TEXT,YES,FIPS,GEO,False,True,place,50.0,0.0,0.0,[''],
LIBRARY_MARTS,TIMELINE,HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,NURSING_HOME_PROVIDER_NAME,20,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,POLITICS,POLITICS__FED_CONGRESS_COMMITTEE_MEMBERSHIP,BIOGUIDE,4,TEXT,YES,BIOGUIDE,STEEL,False,True,person,3879.0,3879.0,528.0,"['H001061', 'B001236', 'E000295', 'F000463', 'M000355']",
LIBRARY_MARTS,TIMELINE,HEALTH__FED_CMS_DIALYSIS,ADDRESS_LINE_1,11,TEXT,YES,ADDRESS,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,TIMELINE,HOUSING__FED_CFPB_HMDA_LAR,CO_APPLICANT_RACE_2,73,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,ESTABLISHMENT_NAME,3,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_EPA_AIR_EMISSIONS_POLL_RPT_COMBINED_EMISSIONS,REGISTRY_ID,2,TEXT,YES,FRS_ID,STEEL,False,True,facility,10411826.0,10411826.0,162513.0,"['110041587841', '110016798893', '110000603179', '110002428837', '110037972414']",
LIBRARY_MARTS,HOUSING,HOUSING__FED_CFPB_HMDA_HISTORIC,APPLICANT_RACE_1,34,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,ENVIRONMENT,ENVIRONMENT__FED_NOAA_WEATHER_API,SENDER_NAME,18,TEXT,YES,NAME,PROBABILISTIC,False,True,,,,,,
LIBRARY_MARTS,JUSTICE,JUSTICE__FED_FTC_DATASETS,EIN,8,TEXT,YES,EIN,STEEL,False,True,organization,1004.0,0.0,0.0,[''],
