id,label,domain,rows,degree,tier,x,y
PORTAL_SOC_UTAH_OPEN_DATA_P_38579BBDBC,Utah Open Data P 38579Bbdbc,other,850,149,STRONG,-0.11169822056865589,0.13716630792838358
PORTAL_SOC_UTAH_OPEN_DATA_P_3967E73A16,Utah Open Data P 3967E73A16,other,2000,14,STEEL,-0.4951438637527675,-0.16822420109893155
PORTAL_SOC_UTAH_OPEN_DATA_P_3C77C8480B,Utah Open Data P 3C77C8480B,other,450,2,STRONG,-0.1286578599031433,0.39704926762656034
PORTAL_SOC_UTAH_OPEN_DATA_P_42CA38B0B0,Utah Open Data P 42Ca38B0B0,other,116,70,STRONG,-0.39401004053043914,0.12564349442681721
PORTAL_SOC_UTAH_OPEN_DATA_P_4309355F14,Utah Open Data P 4309355F14,other,49,38,STRONG,-0.1315078526840242,0.20575069611167143
PORTAL_SOC_UTAH_OPEN_DATA_P_447082E18E,Utah Open Data P 447082E18E,other,117,70,STRONG,-0.42411552792831636,0.08108863140587337
PORTAL_SOC_UTAH_OPEN_DATA_P_47DCFFC8C1,Utah Open Data P 47Dcffc8C1,other,28,0,,,
PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,Utah Open Data P 49602Baec5,other,118,70,STRONG,-0.4391035044655794,0.08342175912822947
PORTAL_SOC_UTAH_OPEN_DATA_P_4C3C656C61,Utah Open Data P 4C3C656C61,other,2000,16,STEEL,-0.41391882002306596,-0.10496913513365475
PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,Utah Open Data P 4Da2A1E62F,other,118,70,STRONG,-0.40278540187199074,0.051487101124931
PORTAL_SOC_UTAH_OPEN_DATA_P_4EBA247771,Utah Open Data P 4Eba247771,other,2000,57,STEEL,0.06501872018560376,0.12251498761001242
PORTAL_SOC_UTAH_OPEN_DATA_P_4ED1B6FFA6,Utah Open Data P 4Ed1B6Ffa6,other,116,70,STRONG,-0.3928371749964007,0.08779305845074067
PORTAL_SOC_UTAH_OPEN_DATA_P_51F192B9AC,Utah Open Data P 51F192B9Ac,other,99,62,STRONG,-0.34805356986409836,0.10014420244928994
PORTAL_SOC_UTAH_OPEN_DATA_P_52003D36F8,Utah Open Data P 52003D36F8,other,2000,23,STEEL,0.1263075192443333,0.10123040566385755
PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,Utah Open Data P 55B6E45F3F,other,118,70,STRONG,-0.4274303824671481,0.09202429909350227
PORTAL_SOC_UTAH_OPEN_DATA_P_55EF6EF0C6,Utah Open Data P 55Ef6Ef0C6,other,2000,17,STEEL,0.0991922573590005,0.005941991334165212
PORTAL_SOC_UTAH_OPEN_DATA_P_5822AAEE01,Utah Open Data P 5822Aaee01,other,2000,3,STEEL,-1.3251765749685696,-7.392682814931784
PORTAL_SOC_UTAH_OPEN_DATA_P_598C279750,Utah Open Data P 598C279750,other,34,1,PROBABILISTIC,0.050757792352484,0.5077797117769782
PORTAL_SOC_UTAH_OPEN_DATA_P_5A037856FE,Utah Open Data P 5A037856Fe,other,1999,106,STRONG,-0.09106202786386428,0.1221633934499662
PORTAL_SOC_UTAH_OPEN_DATA_P_5C3521189E,Utah Open Data P 5C3521189E,other,861,148,STRONG,-0.1114768351529402,0.138366343759951
PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,Utah Open Data P 5E52F5D62F,other,118,70,STRONG,-0.3857890168140898,0.11831820844424949
PORTAL_SOC_UTAH_OPEN_DATA_P_5EF25AF42C,Utah Open Data P 5Ef25Af42C,other,2000,24,STEEL,0.12611359591380336,0.15490543828930656
PORTAL_SOC_UTAH_OPEN_DATA_P_5EF68422FF,Utah Open Data P 5Ef68422Ff,other,2000,4,STEEL,0.06547652625699815,0.3979071422310301
PORTAL_SOC_UTAH_OPEN_DATA_P_6223211050,Utah Open Data P 6223211050,other,117,70,STRONG,-0.41150923753195084,0.08380158106862112
PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,Utah Open Data P 623Dbee2Ef,other,118,70,STRONG,-0.42018296413742595,0.05647150864175375
PORTAL_SOC_UTAH_OPEN_DATA_P_62BB6C079E,Utah Open Data P 62Bb6C079E,other,2000,50,STEEL,0.025714315497089545,0.09568771954561198
PORTAL_SOC_UTAH_OPEN_DATA_P_636FFFDFA2,Utah Open Data P 636Fffdfa2,other,865,153,STRONG,-0.10586372939071684,0.1508104602236847
PORTAL_SOC_UTAH_OPEN_DATA_P_645B93D1C3,Utah Open Data P 645B93D1C3,other,117,70,STRONG,-0.4221988634947232,0.09595388340571576
PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,Utah Open Data P 6679F2Dedb,other,118,70,STRONG,-0.39122643146171293,0.08231318227675324
PORTAL_SOC_UTAH_OPEN_DATA_P_66C519BCCF,Utah Open Data P 66C519Bccf,other,893,150,STRONG,-0.11830924230012953,0.14086598549028462
PORTAL_SOC_UTAH_OPEN_DATA_P_6862B465D5,Utah Open Data P 6862B465D5,other,1883,27,STEEL,0.017563769481041228,0.17792816781726872
PORTAL_SOC_UTAH_OPEN_DATA_P_6E687D44E0,Utah Open Data P 6E687D44E0,other,2000,16,STEEL,-0.420924888855577,-0.09759025887983588
PORTAL_SOC_UTAH_OPEN_DATA_P_6F316DE0B0,Utah Open Data P 6F316De0B0,other,1392,17,STEEL,0.16565158438351596,0.1467918625427581
PORTAL_SOC_UTAH_OPEN_DATA_P_701571FD92,Utah Open Data P 701571Fd92,other,231,24,STEEL,0.1196501028062423,0.16652503867421495
PORTAL_SOC_UTAH_OPEN_DATA_P_7105312F13,Utah Open Data P 7105312F13,other,2000,17,STEEL,-0.38025965534145406,-0.08818655342406802
PORTAL_SOC_UTAH_OPEN_DATA_P_7186EDB84B,Utah Open Data P 7186Edb84B,other,67,35,STEEL,0.023727544126586904,0.07788141762025248
PORTAL_SOC_UTAH_OPEN_DATA_P_79CFD825BF,Utah Open Data P 79Cfd825Bf,other,116,70,STRONG,-0.4019420008450771,0.06708095093185219
PORTAL_SOC_UTAH_OPEN_DATA_P_79EAB10D34,Utah Open Data P 79Eab10D34,other,2000,11,STRONG,3.8274771633362636,4.348012022623178
PORTAL_SOC_UTAH_OPEN_DATA_P_7A3C73B2FD,Utah Open Data P 7A3C73B2Fd,other,2000,133,STRONG,-0.10631850257242705,0.15687113373018305
PORTAL_SOC_UTAH_OPEN_DATA_P_7B0A7183BD,Utah Open Data P 7B0A7183Bd,other,527,172,STRONG,-0.10080461393398865,0.15471877954220337
PORTAL_SOC_UTAH_OPEN_DATA_P_7DACFB4113,Utah Open Data P 7Dacfb4113,other,116,70,STRONG,-0.43566157140454054,0.09307296753768111
PORTAL_SOC_UTAH_OPEN_DATA_P_7F45E582F7,Utah Open Data P 7F45E582F7,other,851,151,STRONG,-0.11187226187786894,0.1426571598278625
PORTAL_SOC_UTAH_OPEN_DATA_P_862BA39EB7,Utah Open Data P 862Ba39Eb7,other,17,16,CORROBORATED,0.02365312605211993,0.154859017267291
PORTAL_SOC_UTAH_OPEN_DATA_P_86FCD42645,Utah Open Data P 86Fcd42645,other,103,5,STRONG,0.14651696128450048,0.3779725503529505
PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3,Utah Open Data P 8D9Fb9A1A3,other,813,177,STRONG,-0.10344741242933922,0.15712483318280976
PORTAL_SOC_UTAH_OPEN_DATA_P_8DE28DA9D9,Utah Open Data P 8De28Da9D9,other,1421,35,CORROBORATED,0.007152114046218308,0.11683758694701392
PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,Utah Open Data P 9875D7F6E3,other,118,70,STRONG,-0.4114543483063124,0.06235256070320313
PORTAL_SOC_UTAH_OPEN_DATA_P_990C78C284,Utah Open Data P 990C78C284,other,2000,19,STEEL,0.17181739006053146,0.17441762612602357
PORTAL_SOC_UTAH_OPEN_DATA_P_9CF01A9E6C,Utah Open Data P 9Cf01A9E6C,other,557,173,STRONG,-0.11313839240068954,0.15043681822904859
PORTAL_SOC_UTAH_OPEN_DATA_P_A396F5D252,Utah Open Data P A396F5D252,other,116,70,STRONG,-0.39602252599502685,0.12033524624145374
PORTAL_SOC_UTAH_OPEN_DATA_P_A3B79359D3,Utah Open Data P A3B79359D3,other,731,175,STRONG,-0.11363049629084354,0.15756835523559198
PORTAL_SOC_UTAH_OPEN_DATA_P_A4022A1A2D,Utah Open Data P A4022A1A2D,other,468,150,STRONG,-0.11111784297094533,0.1506594270880192
PORTAL_SOC_UTAH_OPEN_DATA_P_A45115B872,Utah Open Data P A45115B872,other,917,151,STRONG,-0.09399156138393408,0.14662090006014236
PORTAL_SOC_UTAH_OPEN_DATA_P_A54AA90538,Utah Open Data P A54Aa90538,other,896,149,STRONG,-0.10855464371136109,0.14160384223229092
PORTAL_SOC_UTAH_OPEN_DATA_P_A5715666DA,Utah Open Data P A5715666Da,other,791,180,STRONG,-0.10032513800322314,0.1472204951480107
PORTAL_SOC_UTAH_OPEN_DATA_P_A5AE4FD7A4,Utah Open Data P A5Ae4Fd7A4,other,94,52,STEEL,0.0009030073506454579,0.07162203573250482
PORTAL_SOC_UTAH_OPEN_DATA_P_A6509F0D9F,Utah Open Data P A6509F0D9F,other,1999,11,STRONG,3.818396069056056,4.365381881385438
PORTAL_SOC_UTAH_OPEN_DATA_P_A9B7E273C8,Utah Open Data P A9B7E273C8,other,61,67,STEEL,0.015271599072228262,0.06659192077019097
PORTAL_SOC_UTAH_OPEN_DATA_P_AA0AB39DEE,Utah Open Data P Aa0Ab39Dee,other,2000,14,STEEL,-0.5087265052616008,-0.13619994117471543
PORTAL_SOC_UTAH_OPEN_DATA_P_AC08D0651F,Utah Open Data P Ac08D0651F,other,2000,20,STEEL,0.17742400424864171,0.16068786527376697
PORTAL_SOC_UTAH_OPEN_DATA_P_ACB06F036D,Utah Open Data P Acb06F036D,other,2000,14,STEEL,-0.5125891764683383,-0.14796440269561778
PORTAL_SOC_UTAH_OPEN_DATA_P_AD1173EDF2,Utah Open Data P Ad1173Edf2,other,2000,11,STRONG,3.849813637907339,4.330479185952585
PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,Utah Open Data P Afad2153Ea,other,118,70,STRONG,-0.3996656310338681,0.058272896529878826
PORTAL_SOC_UTAH_OPEN_DATA_P_B0F7881369,Utah Open Data P B0F7881369,other,107,2,STRONG,-0.16091946324009676,0.4328519486366138
PORTAL_SOC_UTAH_OPEN_DATA_P_B21F81E6F9,Utah Open Data P B21F81E6F9,other,2000,3,STEEL,-1.3805550429159037,-7.386184124641331
PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,Utah Open Data P B55A5210A0,other,118,70,STRONG,-0.4170999656477463,0.050640001302671725
PORTAL_SOC_UTAH_OPEN_DATA_P_BACD4FF0A2,Utah Open Data P Bacd4Ff0A2,other,432,11,STRONG,3.828688961822124,4.325627448482867
PORTAL_SOC_UTAH_OPEN_DATA_P_BF328ADD84,Utah Open Data P Bf328Add84,other,116,70,STRONG,-0.43404983126804625,0.10584667410378691
PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,Utah Open Data P Bf857F3B65,other,118,70,STRONG,-0.4273764900998608,0.11054668328320279
PORTAL_SOC_UTAH_OPEN_DATA_P_C357F1F9E1,Utah Open Data P C357F1F9E1,other,28,23,STEEL,0.02003047003673675,0.15995863003129066
PORTAL_SOC_UTAH_OPEN_DATA_P_C3B6301825,Utah Open Data P C3B6301825,other,2000,14,STEEL,-0.5067054720757389,-0.1616657554770743
PORTAL_SOC_UTAH_OPEN_DATA_P_C3B898941A,Utah Open Data P C3B898941A,other,41,3,STRONG,-0.3761620808733494,-0.0800844342972045
PORTAL_SOC_UTAH_OPEN_DATA_P_C68BC3F05C,Utah Open Data P C68Bc3F05C,other,37,49,STEEL,0.0038436350402807793,0.08121120569299985
PORTAL_SOC_UTAH_OPEN_DATA_P_CEE3F16579,Utah Open Data P Cee3F16579,other,116,70,STRONG,-0.39728523124706405,0.10478585563071283
PORTAL_SOC_UTAH_OPEN_DATA_P_D4ACA49A9B,Utah Open Data P D4Aca49A9B,other,1997,62,STEEL,0.060278891191604525,0.11383595807244551
PORTAL_SOC_UTAH_OPEN_DATA_P_D5F7CA2621,Utah Open Data P D5F7Ca2621,other,2000,189,STRONG,-0.07827826007310135,0.12560576801229217
PORTAL_SOC_UTAH_OPEN_DATA_P_D769AFDABA,Utah Open Data P D769Afdaba,health,1987,176,STRONG,-0.11852133194539688,0.15014610542767534
PORTAL_SOC_UTAH_OPEN_DATA_P_D903A6FE0D,Utah Open Data P D903A6Fe0D,other,2000,28,STRONG,-0.1096419625605653,0.23521349737461597
PORTAL_SOC_UTAH_OPEN_DATA_P_D9CAA2E2F3,Utah Open Data P D9Caa2E2F3,other,93,62,STRONG,-0.34653320220183226,0.11061607444631766
PORTAL_SOC_UTAH_OPEN_DATA_P_DCD75231F6,Utah Open Data P Dcd75231F6,other,61,67,STEEL,0.011068394198701039,0.06227944856057007
PORTAL_SOC_UTAH_OPEN_DATA_P_E7A8212053,Utah Open Data P E7A8212053,other,116,70,STRONG,-0.4122477325649781,0.12479594262519512
PORTAL_SOC_UTAH_OPEN_DATA_P_E801B0732D,Utah Open Data P E801B0732D,other,2000,3,STEEL,-1.3523273136791958,-7.381996852796112
PORTAL_SOC_UTAH_OPEN_DATA_P_E8FD09BE6D,Utah Open Data P E8Fd09Be6D,other,911,0,,,
PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,Utah Open Data P Eefc28Ce6F,other,118,70,STRONG,-0.403039225493838,0.1301910831952074
PORTAL_SOC_UTAH_OPEN_DATA_P_F023097D74,Utah Open Data P F023097D74,other,2000,11,STRONG,3.823757563399392,4.298340012636449
PORTAL_SOC_UTAH_OPEN_DATA_P_F10F70DE47,Utah Open Data P F10F70De47,other,2000,20,STEEL,0.16389171845305206,0.17612489823220973
PORTAL_SOC_UTAH_OPEN_DATA_P_F1292B8D2F,Utah Open Data P F1292B8D2F,other,249,159,STEEL,-0.07307522975218196,0.14847392528136996
PORTAL_SOC_UTAH_OPEN_DATA_P_F259CD7FC8,Utah Open Data P F259Cd7Fc8,other,1988,158,STRONG,-0.11650729884861963,0.16119941148026373
PORTAL_SOC_UTAH_OPEN_DATA_P_F7CB1E8C0D,Utah Open Data P F7Cb1E8C0D,other,2000,20,STEEL,0.1645280312814405,0.161196810126101
PORTAL_SOC_UTAH_OPEN_DATA_P_F87FB2BFB7,Utah Open Data P F87Fb2Bfb7,other,25,21,STEEL,0.005261160429942939,0.17965751003568534
PORTAL_SOC_UTAH_OPEN_DATA_P_F8CDD62630,Utah Open Data P F8Cdd62630,other,1968,56,STEEL,0.058935810240374954,0.12988606198119498
PORTAL_SOC_UTAH_OPEN_DATA_P_F8E4EC438D,Utah Open Data P F8E4Ec438D,other,2000,11,STRONG,3.7908681237516815,4.317522480587003
PORTAL_SOC_UTAH_OPEN_DATA_P_FB07CFAF59,Utah Open Data P Fb07Cfaf59,other,37,49,STEEL,0.013183318334830243,0.08606025187804081
PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,Utah Open Data P Fb657Aa744,other,118,70,STRONG,-0.3903921224213049,0.07353583232192737
PORTAL_SOC_UTAH_OPEN_DATA_P_FE79F02E34,Utah Open Data P Fe79F02E34,other,307,55,STRONG,-0.11781869675187558,0.19439015868280307
PORTAL_SOC_WASHINGTON_STATE_1A95FB1665,Washington State 1A95Fb1665,other,112,0,,,
PORTAL_SOC_WASHINGTON_STATE_914CF85743,Washington State 914Cf85743,other,494,2,STEEL,0.27400714329979325,0.0887020325112788
XC_BIORXIV_MEDRXIV,Biorxiv Medrxiv,history,432,0,,,
XC_WAYBACK_DOJ_EPSTEIN,Wayback Doj Epstein,justice,1537352,0,,,
XC_WAYBACK_REPLAY_DOJ_DEEP_PAGES,Wayback Replay Doj Deep Pages,justice,2542,0,,,
XC_WAYBACK_REPLAY_DOJ_LISTING,Wayback Replay Doj Listing,justice,24897,0,,,
XC_WIKIPEDIA_LARGEST_US_COMPANIES,Wikipedia Largest Us Companies,history,100,12,PROBABILISTIC,-0.024644517668771553,0.23886542838349298
PORTAL_ARC_ATLANTA_DATAATLA_3E6E5804C7,Atlanta Dataatla 3E6E5804C7,other,5000,88,STRONG,-0.05708328479676264,-0.11197936598083619
PORTAL_ARC_ATLANTA_DATAATLA_D6C1E3B844,Atlanta Dataatla D6C1E3B844,other,395,3,STRONG,-0.03612115385544888,0.3714755414828605
PORTAL_ARC_HARRIS_COUNTY_OP_7BD125DFB0,Harris County Op 7Bd125Dfb0,other,359,65,CORROBORATED,-0.15553095487102278,0.00040993527233442427
PORTAL_ARC_TUCSON_OPEN_DATA_04EE75BE01,Tucson Open Data 04Ee75Be01,other,5000,119,STRONG,0.17791974123770926,-0.2712165308245344
PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,Tucson Open Data 40615E7B14,other,3152,120,STRONG,0.17853450980095115,-0.2791637951191812
PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,Tucson Open Data Ad6F34F882,other,5000,119,STRONG,0.18087396448659088,-0.2677239645336862
PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,Tucson Open Data B15Ae2B075,other,3076,121,STRONG,0.18425741545938115,-0.26411254152194175
PORTAL_ARC_TUCSON_OPEN_DATA_CF31C19A20,Tucson Open Data Cf31C19A20,other,2230,96,STRONG,0.2489992630140247,-0.26191952492379017
PORTAL_SOC_COLORADO_INFORMA_4BAD70F01F,Colorado Informa 4Bad70F01F,other,2456,29,STEEL,0.1718444409920257,0.12395832387906304
PORTAL_SOC_CONNECTICUT_OPEN_6BE2302812,Connecticut Open 6Be2302812,other,5000,52,STEEL,0.06824979649110155,0.04809332303873784
PORTAL_SOC_UTAH_OPEN_DATA_P_124AD2A7E9,Utah Open Data P 124Ad2A7E9,other,4995,153,STRONG,-0.06907642062314066,0.11434158293497003
PORTAL_SOC_UTAH_OPEN_DATA_P_17CB6B615F,Utah Open Data P 17Cb6B615F,other,5000,49,STEEL,0.07006515482327352,0.07522416110793397
PORTAL_SOC_UTAH_OPEN_DATA_P_267ABEE380,Utah Open Data P 267Abee380,other,1139,78,STRONG,-0.03454418911001287,0.09920809928617504
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,Utah Open Data P 275Cd55E37,other,118,70,STRONG,-0.41390208622133456,0.11301203427794297
PORTAL_SOC_UTAH_OPEN_DATA_P_2853122765,Utah Open Data P 2853122765,other,5000,11,STRONG,3.7844466855561176,4.337663809614493
PORTAL_SOC_UTAH_OPEN_DATA_P_289C31329B,Utah Open Data P 289C31329B,other,2402,166,STRONG,-0.08402569143368477,0.11327332580183601
PORTAL_SOC_UTAH_OPEN_DATA_P_33421B5A2A,Utah Open Data P 33421B5A2A,other,710,149,STRONG,-0.12081081618270623,0.15564705194890227
PORTAL_SOC_UTAH_OPEN_DATA_P_3CCC1D14AC,Utah Open Data P 3Ccc1D14Ac,other,5000,11,STRONG,3.84194229084737,4.308230183866523
PORTAL_SOC_UTAH_OPEN_DATA_P_4388C129F2,Utah Open Data P 4388C129F2,other,807,177,STRONG,-0.11691811886095035,0.14797792516119684
PORTAL_SOC_UTAH_OPEN_DATA_P_4AD0B626C8,Utah Open Data P 4Ad0B626C8,other,5000,157,STRONG,-0.06381220225585302,0.10751191914596468
PORTAL_SOC_UTAH_OPEN_DATA_P_4B47FCCAE8,Utah Open Data P 4B47Fccae8,other,4992,108,STRONG,-0.0910385884995734,0.11583990327901107
PORTAL_SOC_UTAH_OPEN_DATA_P_4DDE6E2C89,Utah Open Data P 4Dde6E2C89,other,116,70,STRONG,-0.4008682504512079,0.11826331682404898
PORTAL_SOC_UTAH_OPEN_DATA_P_4FE1D49F45,Utah Open Data P 4Fe1D49F45,other,538,172,STRONG,-0.10366014143008524,0.14150714214480803
PORTAL_SOC_UTAH_OPEN_DATA_P_50B9839DCD,Utah Open Data P 50B9839Dcd,other,117,70,STRONG,-0.38985540462823154,0.10464349560005336
PORTAL_SOC_UTAH_OPEN_DATA_P_589CC47A29,Utah Open Data P 589Cc47A29,other,4432,178,STRONG,-0.08418303931011918,0.11413849036280174
PORTAL_SOC_UTAH_OPEN_DATA_P_58A8494EEA,Utah Open Data P 58A8494Eea,other,4996,104,STRONG,-0.09815812612904387,0.11390015948858835
PORTAL_SOC_UTAH_OPEN_DATA_P_598E83DA4D,Utah Open Data P 598E83Da4D,other,529,173,STRONG,-0.10246922983409437,0.16390598010137158
PORTAL_SOC_UTAH_OPEN_DATA_P_59E244E1CC,Utah Open Data P 59E244E1Cc,other,4998,140,STRONG,-0.07300148378022472,0.11838977157309774
PORTAL_SOC_UTAH_OPEN_DATA_P_5D4CAAD7FB,Utah Open Data P 5D4Caad7Fb,other,116,70,STRONG,-0.376491854062509,0.08267308339787686
PORTAL_SOC_UTAH_OPEN_DATA_P_5E73751281,Utah Open Data P 5E73751281,other,817,177,STRONG,-0.09917509064234435,0.15914818414637055
PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,Utah Open Data P 617Eba9Cd6,other,118,70,STRONG,-0.442236100208701,0.073979621421509
PORTAL_SOC_UTAH_OPEN_DATA_P_6319D859B5,Utah Open Data P 6319D859B5,other,83,16,CORROBORATED,0.010677076403222668,0.16248662832904162
PORTAL_SOC_UTAH_OPEN_DATA_P_6DEEE0BF03,Utah Open Data P 6Deee0Bf03,other,2018,89,STRONG,-0.14393030907577525,0.11659045188090575
PORTAL_SOC_UTAH_OPEN_DATA_P_6F5FCC229F,Utah Open Data P 6F5Fcc229F,other,842,148,STRONG,-0.11626529874280636,0.13786327196828682
PORTAL_SOC_UTAH_OPEN_DATA_P_728FDA9FB7,Utah Open Data P 728Fda9Fb7,health,525,173,STRONG,-0.11500721169590458,0.14597713401017418
PORTAL_SOC_UTAH_OPEN_DATA_P_8196274D0D,Utah Open Data P 8196274D0D,other,117,70,STRONG,-0.43908666693236964,0.06377227723163449
PORTAL_SOC_UTAH_OPEN_DATA_P_81A81B1650,Utah Open Data P 81A81B1650,other,5000,49,CORROBORATED,-0.09682634949232646,-0.0010790865657928968
PORTAL_SOC_UTAH_OPEN_DATA_P_8A9374EA5D,Utah Open Data P 8A9374Ea5D,other,5000,27,STEEL,0.028502780239484805,0.11691133061806015
PORTAL_SOC_UTAH_OPEN_DATA_P_944A7B18A7,Utah Open Data P 944A7B18A7,other,852,151,STRONG,-0.10723733790873147,0.14433369659805692
PORTAL_SOC_UTAH_OPEN_DATA_P_956795DA22,Utah Open Data P 956795Da22,other,4996,142,STRONG,-0.07026131853429818,0.12225069109277197
PORTAL_SOC_UTAH_OPEN_DATA_P_9837982623,Utah Open Data P 9837982623,other,41,3,STRONG,-0.35884031186046167,-0.1136116713440726
PORTAL_SOC_UTAH_OPEN_DATA_P_99D27E2813,Utah Open Data P 99D27E2813,other,528,172,STRONG,-0.09434445673009195,0.15298095175530455
PORTAL_SOC_UTAH_OPEN_DATA_P_9C28A0A981,Utah Open Data P 9C28A0A981,other,88,3,STRONG,0.1668063803734389,0.4318633651077728
PORTAL_SOC_UTAH_OPEN_DATA_P_A3773E6FF0,Utah Open Data P A3773E6Ff0,other,88,3,STRONG,0.14441669230523782,0.4449893689241108
PORTAL_SOC_UTAH_OPEN_DATA_P_A6AF8166D5,Utah Open Data P A6Af8166D5,other,116,70,STRONG,-0.42407058974584455,0.06483451878659185
PORTAL_SOC_UTAH_OPEN_DATA_P_A8921E729F,Utah Open Data P A8921E729F,other,117,70,STRONG,-0.4137050278592432,0.1252040226298161
PORTAL_SOC_UTAH_OPEN_DATA_P_AA199B616A,Utah Open Data P Aa199B616A,other,5000,11,STRONG,3.8048548076002593,4.329196490821001
PORTAL_SOC_UTAH_OPEN_DATA_P_AC57352C67,Utah Open Data P Ac57352C67,other,116,70,STRONG,-0.3903858366560345,0.11086508959629411
PORTAL_SOC_UTAH_OPEN_DATA_P_B0241DEE4B,Utah Open Data P B0241Dee4B,other,116,70,STRONG,-0.3931482345206988,0.10044875418237459
PORTAL_SOC_UTAH_OPEN_DATA_P_B5E39C25F8,Utah Open Data P B5E39C25F8,other,835,179,STRONG,-0.09959319570510679,0.14914557025032485
PORTAL_SOC_UTAH_OPEN_DATA_P_B84814B0C6,Utah Open Data P B84814B0C6,other,117,70,STRONG,-0.38677720693270706,0.09402059016410205
PORTAL_SOC_UTAH_OPEN_DATA_P_CAEBCFEEAF,Utah Open Data P Caebcfeeaf,other,117,70,STRONG,-0.4110785615344021,0.07859110224606278
PORTAL_SOC_UTAH_OPEN_DATA_P_CC88C02100,Utah Open Data P Cc88C02100,other,35,11,STRONG,3.8471626730052395,4.358242500921719
PORTAL_SOC_UTAH_OPEN_DATA_P_CDBDD459C0,Utah Open Data P Cdbdd459C0,other,835,178,STRONG,-0.10672558011452522,0.16157860304098287
PORTAL_SOC_UTAH_OPEN_DATA_P_E776045748,Utah Open Data P E776045748,other,35,11,STRONG,3.7977173903500705,4.3540746221959985
PORTAL_SOC_UTAH_OPEN_DATA_P_F326BAD0FC,Utah Open Data P F326Bad0Fc,other,713,178,STRONG,-0.10397861703494865,0.14998821237974277
PORTAL_SOC_UTAH_OPEN_DATA_P_F6E04B3D02,Utah Open Data P F6E04B3D02,other,116,70,STRONG,-0.4156458014487172,0.07227382055239981
PORTAL_SOC_UTAH_OPEN_DATA_P_F9EFC33574,Utah Open Data P F9Efc33574,other,116,70,STRONG,-0.42997187206644605,0.0567004278215334
PORTAL_SOC_UTAH_OPEN_DATA_P_FA2123B348,Utah Open Data P Fa2123B348,other,116,70,STRONG,-0.401750683185979,0.07424087721461864
PORTAL_SOC_WASHINGTON_STATE_0DAE4A9B61,Washington State 0Dae4A9B61,other,2521,87,STRONG,-0.1291789217604749,0.1363760608442385
PORTAL_SOC_WASHINGTON_STATE_11CD1995B7,Washington State 11Cd1995B7,other,5000,19,STRONG,-0.0016146961543303919,0.2001247307801043
PORTAL_SOC_WASHINGTON_STATE_48EEEF5DFC,Washington State 48Eeef5Dfc,other,5000,1,STRONG,0.10806978495690359,0.4922592855401334
